cod_ine,fecha,vut_por_1000_hab,vut_por_km2,percentil_vut_por_1000_hab,percentil_vut_por_km2,score_presion_turistica,metodo,version_metodologia
11032,2022-02-01,6.138224790970499,2.4674021666346513,78.0327868852459,63.9344262295082,70.98360655737704,media_percentiles_50_50,1.0
11033,2022-02-01,11.478587437155491,2.7121918029679497,86.55737704918033,65.57377049180327,76.0655737704918,media_percentiles_50_50,1.0
12009,2022-02-01,0.6938611547310375,0.5727496278483531,38.68852459016394,33.77049180327869,36.22950819672131,media_percentiles_50_50,1.0
12027,2022-02-01,5.867530597552196,3.407705065294396,76.39344262295081,70.1639344262295,73.27868852459017,media_percentiles_50_50,1.0
12032,2022-02-01,1.5420200462606013,1.152633470740397,52.78688524590164,43.278688524590166,48.0327868852459,media_percentiles_50_50,1.0
12040,2022-02-01,1.838738020563608,2.8385262899975787,56.0655737704918,66.22950819672131,61.14754098360656,media_percentiles_50_50,1.0
12084,2022-02-01,0.2390533487389936,0.0554352081756842,8.852459016393443,7.213114754098361,8.032786885245901,media_percentiles_50_50,1.0
12126,2022-02-01,0.4141710207722696,0.1938018982665419,24.262295081967213,17.37704918032787,20.81967213114754,media_percentiles_50_50,1.0
12135,2022-02-01,0.2725379119702544,0.2540914857873512,11.475409836065573,21.311475409836067,16.393442622950822,media_percentiles_50_50,1.0
12138,2022-02-01,11.847527472527473,3.610983961593814,87.21311475409836,70.81967213114754,79.01639344262296,media_percentiles_50_50,1.0
13005,2022-02-01,0.655393891728929,0.0300073627331493,37.704918032786885,4.590163934426229,21.147540983606557,media_percentiles_50_50,1.0
13034,2022-02-01,0.7882431529726119,0.2069104564293097,40.65573770491803,18.0327868852459,29.34426229508197,media_percentiles_50_50,1.0
13071,2022-02-01,0.1537143986473133,0.0310926092607214,3.6065573770491803,5.573770491803279,4.590163934426229,media_percentiles_50_50,1.0
13082,2022-02-01,0.5274261603375527,0.0784624220077521,32.131147540983605,8.852459016393443,20.491803278688522,media_percentiles_50_50,1.0
13087,2022-02-01,0.4988194606098899,0.0306585586957126,29.508196721311474,5.245901639344262,17.37704918032787,media_percentiles_50_50,1.0
14021,2022-02-01,3.693097350672113,0.9405300735258312,69.18032786885246,40.0,54.59016393442623,media_percentiles_50_50,1.0
14038,2022-02-01,0.5158869738539101,0.0625431189652221,31.475409836065573,8.19672131147541,19.83606557377049,media_percentiles_50_50,1.0
14056,2022-02-01,0.5042355788624445,0.0877927234476939,30.491803278688526,9.836065573770492,20.16393442622951,media_percentiles_50_50,1.0
15002,2022-02-01,3.053435114503817,1.2234850369581514,66.55737704918033,45.57377049180328,56.06557377049181,media_percentiles_50_50,1.0
15005,2022-02-01,0.816301850284194,0.2800734003131424,40.98360655737705,22.62295081967213,31.803278688524593,media_percentiles_50_50,1.0
15019,2022-02-01,2.4179180453041487,0.4052153054507844,58.68852459016394,27.540983606557376,43.114754098360656,media_percentiles_50_50,1.0
15030,2022-02-01,2.251736820596649,14.23416096791678,57.704918032786885,85.57377049180327,71.63934426229508,media_percentiles_50_50,1.0
15031,2022-02-01,0.9093861643390712,0.4563920863740872,44.91803278688525,29.18032786885246,37.049180327868854,media_percentiles_50_50,1.0
15036,2022-02-01,2.228872471087004,1.715914724268241,57.377049180327866,54.09836065573771,55.73770491803279,media_percentiles_50_50,1.0
15054,2022-02-01,0.3081822384303251,0.1788227296264377,13.770491803278688,16.721311475409838,15.245901639344263,media_percentiles_50_50,1.0
15058,2022-02-01,3.729441120442167,3.156908553622436,69.50819672131148,68.85245901639344,69.18032786885246,media_percentiles_50_50,1.0
15073,2022-02-01,7.547310108934082,2.986167672040551,81.63934426229508,67.8688524590164,74.75409836065575,media_percentiles_50_50,1.0
15078,2022-02-01,6.101101050122735,2.7226734480944335,77.70491803278688,65.90163934426229,71.80327868852459,media_percentiles_50_50,1.0
16078,2022-02-01,4.86991702410609,0.2910321532427714,73.77049180327869,23.934426229508198,48.85245901639344,media_percentiles_50_50,1.0
17023,2022-02-01,12.223071046600458,27.903729836727404,87.8688524590164,92.78688524590164,90.32786885245902,media_percentiles_50_50,1.0
17066,2022-02-01,2.7820251444104653,6.898031927680986,63.9344262295082,78.68852459016394,71.31147540983606,media_percentiles_50_50,1.0
17079,2022-02-01,4.051974363469893,10.701603491239938,70.81967213114754,82.62295081967213,76.72131147540983,media_percentiles_50_50,1.0
17095,2022-02-01,45.04250019259906,36.25346388581623,97.70491803278688,94.09836065573771,95.90163934426229,media_percentiles_50_50,1.0
17114,2022-02-01,2.532955659657915,3.2010538760388263,61.63934426229508,69.18032786885246,65.40983606557377,media_percentiles_50_50,1.0
17155,2022-02-01,0.3075314450902605,1.5118551404098155,13.442622950819672,51.80327868852459,32.622950819672134,media_percentiles_50_50,1.0
18017,2022-02-01,38.694481830417224,12.415385159453258,96.39344262295081,84.26229508196721,90.327868852459,media_percentiles_50_50,1.0
18087,2022-02-01,9.511024042119624,24.696796513346527,84.91803278688525,91.80327868852459,88.36065573770492,media_percentiles_50_50,1.0
18140,2022-02-01,2.908262185788632,1.6574694740544405,65.24590163934427,53.114754098360656,59.18032786885246,media_percentiles_50_50,1.0
19046,2022-02-01,0.2558126314592689,0.4557440377839398,10.163934426229508,28.852459016393443,19.508196721311474,media_percentiles_50_50,1.0
19130,2022-02-01,0.4116543932671637,0.152875050866085,23.934426229508198,13.770491803278688,18.852459016393443,media_percentiles_50_50,1.0
20030,2022-02-01,0.2932336338978081,0.3229130578217696,12.78688524590164,24.918032786885245,18.852459016393443,media_percentiles_50_50,1.0
20045,2022-02-01,0.7503791809691067,1.125095146569512,39.67213114754098,42.622950819672134,41.14754098360656,media_percentiles_50_50,1.0
20067,2022-02-01,0.4356405196935141,0.527019136521634,25.24590163934426,32.131147540983605,28.688524590163933,media_percentiles_50_50,1.0
20069,2022-02-01,6.499901516643687,19.98060609031793,79.67213114754098,89.18032786885246,84.42622950819671,media_percentiles_50_50,1.0
21041,2022-02-01,0.6062571376203703,0.5613824877799319,35.40983606557377,33.114754098360656,34.26229508196721,media_percentiles_50_50,1.0
21044,2022-02-01,5.346472376559388,1.182810783938462,74.75409836065573,44.59016393442623,59.67213114754098,media_percentiles_50_50,1.0
22125,2022-02-01,0.4877591220335803,0.1614480703967277,29.18032786885246,15.081967213114755,22.131147540983605,media_percentiles_50_50,1.0
23005,2022-02-01,0.4995836802664446,0.0186799580706156,30.16393442622951,3.278688524590164,16.721311475409838,media_percentiles_50_50,1.0
23050,2022-02-01,0.6089424997089613,0.1602911405576225,35.73770491803279,14.754098360655737,25.245901639344265,media_percentiles_50_50,1.0
23055,2022-02-01,0.3409355990597355,0.0965921345255107,18.360655737704917,10.491803278688524,14.42622950819672,media_percentiles_50_50,1.0
23092,2022-02-01,2.466091245376079,0.2086400224849066,59.67213114754098,18.360655737704917,39.01639344262295,media_percentiles_50_50,1.0
24089,2022-02-01,3.00121536820696,9.299288392970112,66.22950819672131,80.65573770491804,73.44262295081967,media_percentiles_50_50,1.0
24115,2022-02-01,1.6652921398211,0.3708040936849401,54.09836065573771,26.557377049180328,40.32786885245902,media_percentiles_50_50,1.0
24142,2022-02-01,0.3680406852248394,0.1696377408135679,21.311475409836067,16.065573770491802,18.688524590163937,media_percentiles_50_50,1.0
25120,2022-02-01,0.426145443439846,0.282764976457712,24.59016393442623,22.950819672131146,23.770491803278688,media_percentiles_50_50,1.0
26089,2022-02-01,2.4663378216237835,4.685092028909602,60.0,73.77049180327869,66.88524590163934,media_percentiles_50_50,1.0
27028,2022-02-01,1.7487732869736965,0.5154865380547916,54.75409836065574,31.475409836065573,43.114754098360656,media_percentiles_50_50,1.0
28005,2022-02-01,0.8786721384746659,1.9615324165988897,43.9344262295082,58.36065573770492,51.14754098360656,media_percentiles_50_50,1.0
28006,2022-02-01,0.7091532027238319,1.8341231993869704,39.01639344262295,55.40983606557377,47.213114754098356,media_percentiles_50_50,1.0
28007,2022-02-01,0.2936064264574623,1.4882792413798602,13.114754098360656,51.14754098360656,32.131147540983605,media_percentiles_50_50,1.0
28013,2022-02-01,1.1880459154646763,0.3754742391150513,49.18032786885246,26.885245901639344,38.0327868852459,media_percentiles_50_50,1.0
28014,2022-02-01,0.2085034663701284,0.1493966801719745,7.540983606557377,13.442622950819672,10.491803278688526,media_percentiles_50_50,1.0
28022,2022-02-01,0.3512861864690948,0.4632109088048257,19.672131147540984,29.83606557377049,24.75409836065574,media_percentiles_50_50,1.0
28045,2022-02-01,0.206034951019873,0.060118590991219,6.885245901639344,7.540983606557377,7.213114754098361,media_percentiles_50_50,1.0
28047,2022-02-01,0.3734652910695112,0.9515996835186142,21.9672131147541,40.32786885245902,31.14754098360656,media_percentiles_50_50,1.0
28049,2022-02-01,0.3970420368256489,2.6599128166241908,23.278688524590162,65.24590163934427,44.26229508196722,media_percentiles_50_50,1.0
28058,2022-02-01,0.0947912223328119,0.4582376700610313,1.3114754098360655,29.508196721311474,15.40983606557377,media_percentiles_50_50,1.0
28061,2022-02-01,0.9760578744904403,0.5212903491098289,46.885245901639344,31.80327868852459,39.34426229508197,media_percentiles_50_50,1.0
28065,2022-02-01,0.4530097861029696,1.0554371455308234,25.901639344262296,41.63934426229508,33.77049180327869,media_percentiles_50_50,1.0
28074,2022-02-01,0.2785813779063538,1.201943267219154,12.459016393442623,44.91803278688525,28.688524590163937,media_percentiles_50_50,1.0
28079,2022-02-01,3.8682850613055058,20.996106464593232,69.8360655737705,91.14754098360656,80.49180327868854,media_percentiles_50_50,1.0
28080,2022-02-01,0.4710511367572285,0.8832810228357658,27.868852459016395,39.34426229508197,33.606557377049185,media_percentiles_50_50,1.0
28092,2022-02-01,0.2586690042680385,1.2028453062402604,10.819672131147541,45.24590163934426,28.0327868852459,media_percentiles_50_50,1.0
28096,2022-02-01,0.3186844705057522,0.0991026895627346,15.081967213114755,10.819672131147541,12.950819672131148,media_percentiles_50_50,1.0
28106,2022-02-01,0.2067745468191182,1.0803844448869826,7.213114754098361,42.295081967213115,24.75409836065574,media_percentiles_50_50,1.0
28113,2022-02-01,0.4067445644135483,0.354700970360624,23.60655737704918,25.901639344262296,24.75409836065574,media_percentiles_50_50,1.0
28115,2022-02-01,0.9119095385737734,1.8564269126810249,45.24590163934426,55.73770491803279,50.49180327868852,media_percentiles_50_50,1.0
28123,2022-02-01,0.4860895645878581,0.6918451402270686,28.852459016393443,36.39344262295082,32.622950819672134,media_percentiles_50_50,1.0
28127,2022-02-01,0.5118829981718465,0.8398555942409189,31.147540983606557,38.36065573770492,34.75409836065574,media_percentiles_50_50,1.0
28130,2022-02-01,0.3855644663787785,0.385892429368061,22.295081967213115,27.21311475409836,24.75409836065574,media_percentiles_50_50,1.0
28134,2022-02-01,0.8234247883798294,1.2657683629250824,41.31147540983606,46.557377049180324,43.93442622950819,media_percentiles_50_50,1.0
28148,2022-02-01,0.3191497257538984,1.3273900501433205,15.40983606557377,48.19672131147541,31.80327868852459,media_percentiles_50_50,1.0
28161,2022-02-01,0.2402022756005057,0.2959786473099461,9.180327868852459,24.262295081967213,16.721311475409834,media_percentiles_50_50,1.0
28181,2022-02-01,1.6695083830633703,0.6888402605281895,54.42622950819672,36.0655737704918,45.24590163934426,media_percentiles_50_50,1.0
28903,2022-02-01,0.3387331380636419,0.4475240639127974,18.0327868852459,28.524590163934427,23.278688524590166,media_percentiles_50_50,1.0
29007,2022-02-01,4.5143542357339355,2.3216428974659693,72.45901639344262,62.950819672131146,67.70491803278688,media_percentiles_50_50,1.0
29015,2022-02-01,2.500971250971251,0.1376941912199055,60.98360655737705,12.78688524590164,36.885245901639344,media_percentiles_50_50,1.0
29025,2022-02-01,37.93056314926189,103.12141960344584,96.06557377049181,98.68852459016394,97.37704918032787,media_percentiles_50_50,1.0
29051,2022-02-01,31.358651148430052,17.004652809819547,93.44262295081967,88.19672131147541,90.81967213114754,media_percentiles_50_50,1.0
29054,2022-02-01,20.78677336409295,167.8190732059923,90.49180327868852,100.0,95.24590163934425,media_percentiles_50_50,1.0
29067,2022-02-01,8.684525001899578,12.71405004787566,83.93442622950819,84.59016393442623,84.26229508196721,media_percentiles_50_50,1.0
29069,2022-02-01,35.74058716205009,45.98225168776026,95.40983606557377,96.06557377049181,95.73770491803279,media_percentiles_50_50,1.0
29070,2022-02-01,33.5076311143885,20.16437927973306,94.75409836065573,90.1639344262295,92.45901639344262,media_percentiles_50_50,1.0
29082,2022-02-01,9.333781565781408,16.761668763252167,84.59016393442623,87.8688524590164,86.22950819672131,media_percentiles_50_50,1.0
29084,2022-02-01,14.071434986976438,1.1807632183507943,89.18032786885246,44.26229508196721,66.72131147540983,media_percentiles_50_50,1.0
29094,2022-02-01,8.2122552116235,4.3629639675640215,82.62295081967213,73.11475409836065,77.86885245901638,media_percentiles_50_50,1.0
29901,2022-02-01,25.90854269896395,89.54214323865851,92.1311475409836,98.0327868852459,95.08196721311475,media_percentiles_50_50,1.0
30003,2022-02-01,8.570722193225834,1.2387452369196956,83.27868852459017,45.90163934426229,64.59016393442623,media_percentiles_50_50,1.0
30005,2022-02-01,0.1876612714051137,0.4924795975667037,4.918032786885246,31.147540983606557,18.0327868852459,media_percentiles_50_50,1.0
30015,2022-02-01,2.021615737500972,0.0604509862465872,56.721311475409834,7.868852459016393,32.295081967213115,media_percentiles_50_50,1.0
30016,2022-02-01,6.02873327464383,2.3349371181021894,77.04918032786885,63.278688524590166,70.1639344262295,media_percentiles_50_50,1.0
30019,2022-02-01,0.1416510850473114,0.0136517286843418,2.622950819672131,2.2950819672131146,2.4590163934426226,media_percentiles_50_50,1.0
30022,2022-02-01,0.4511956685215822,0.012375409810957,25.57377049180328,1.639344262295082,13.606557377049182,media_percentiles_50_50,1.0
30024,2022-02-01,0.6690615639571389,0.0387996561761073,38.032786885245905,6.229508196721311,22.13114754098361,media_percentiles_50_50,1.0
30026,2022-02-01,13.382789317507418,1.4174651023441989,88.52459016393442,50.16393442622951,69.34426229508196,media_percentiles_50_50,1.0
30027,2022-02-01,0.5216553864262593,0.230265780623024,31.80327868852459,19.34426229508197,25.57377049180328,media_percentiles_50_50,1.0
30030,2022-02-01,1.6134641096032434,0.8439582440446961,53.442622950819676,38.68852459016394,46.06557377049181,media_percentiles_50_50,1.0
30035,2022-02-01,25.211790646396658,11.530518576126989,91.80327868852459,83.27868852459017,87.54098360655738,media_percentiles_50_50,1.0
30037,2022-02-01,13.057157839538542,2.6264873386019487,88.19672131147541,64.91803278688525,76.55737704918033,media_percentiles_50_50,1.0
30039,2022-02-01,0.2165238640230134,0.0243660907118429,7.868852459016393,3.9344262295081966,5.9016393442622945,media_percentiles_50_50,1.0
30043,2022-02-01,0.5392518589998297,0.0313903726441494,33.442622950819676,5.901639344262295,19.672131147540984,media_percentiles_50_50,1.0
31201,2022-02-01,1.7992508037636787,14.58711518991652,55.40983606557377,86.22950819672131,70.81967213114754,media_percentiles_50_50,1.0
31232,2022-02-01,1.5034767900770531,0.2603978753545039,52.459016393442624,21.639344262295083,37.049180327868854,media_percentiles_50_50,1.0
32054,2022-02-01,1.8697713867149852,2.2885047768074767,56.39344262295082,62.295081967213115,59.34426229508197,media_percentiles_50_50,1.0
33004,2022-02-01,1.0806963902104725,3.068473261604918,47.540983606557376,68.19672131147541,57.868852459016395,media_percentiles_50_50,1.0
33024,2022-02-01,3.122828774850022,4.544861741975661,67.21311475409836,73.44262295081967,70.327868852459,media_percentiles_50_50,1.0
33031,2022-02-01,0.3920338717265171,0.1794645687834765,22.62295081967213,17.049180327868854,19.83606557377049,media_percentiles_50_50,1.0
33037,2022-02-01,0.4648110679717832,0.1163946617805183,26.557377049180328,11.475409836065573,19.01639344262295,media_percentiles_50_50,1.0
33044,2022-02-01,2.4910883174464487,2.8801764580089713,60.65573770491803,66.88524590163935,63.77049180327869,media_percentiles_50_50,1.0
33066,2022-02-01,0.8302440531356194,0.2038200684631699,41.63934426229508,17.704918032786885,29.672131147540984,media_percentiles_50_50,1.0
34120,2022-02-01,0.3145395926712275,0.2520769209969072,14.754098360655737,20.983606557377048,17.86885245901639,media_percentiles_50_50,1.0
35002,2022-02-01,7.016559079427449,2.8515730530177055,80.32786885245902,66.55737704918033,73.44262295081967,media_percentiles_50_50,1.0
35004,2022-02-01,6.305882352941176,16.559990700120828,78.36065573770492,87.21311475409836,82.78688524590163,media_percentiles_50_50,1.0
35006,2022-02-01,2.632333394146316,3.075635612459494,62.622950819672134,68.52459016393442,65.57377049180327,media_percentiles_50_50,1.0
35011,2022-02-01,2.7871727420769132,2.276905958453552,64.26229508196721,61.967213114754095,63.11475409836065,media_percentiles_50_50,1.0
35014,2022-02-01,104.3836106638039,8.209170383172266,99.67213114754098,80.0,89.8360655737705,media_percentiles_50_50,1.0
35016,2022-02-01,5.467308347214999,20.045309312938965,75.40983606557377,89.8360655737705,82.62295081967213,media_percentiles_50_50,1.0
35017,2022-02-01,8.590329335617742,1.2415259983698983,83.60655737704919,46.22950819672131,64.91803278688525,media_percentiles_50_50,1.0
35019,2022-02-01,60.33701072993804,9.60835423052573,98.0327868852459,81.63934426229508,89.8360655737705,media_percentiles_50_50,1.0
35022,2022-02-01,4.197961373390558,5.005730290355567,71.14754098360656,75.08196721311475,73.11475409836066,media_percentiles_50_50,1.0
35026,2022-02-01,3.327738309001483,3.398757093002928,67.8688524590164,69.8360655737705,68.85245901639345,media_percentiles_50_50,1.0
36008,2022-02-01,10.286225402504472,7.294442725734759,85.24590163934427,79.67213114754098,82.45901639344262,media_percentiles_50_50,1.0
36026,2022-02-01,4.3688108512940005,2.8864419584135628,71.80327868852459,67.21311475409836,69.50819672131146,media_percentiles_50_50,1.0
36038,2022-02-01,3.223547592601536,2.253770520824502,67.54098360655738,61.63934426229508,64.59016393442623,media_percentiles_50_50,1.0
36045,2022-02-01,2.5124763379796935,1.402962791373057,61.31147540983606,49.83606557377049,55.57377049180327,media_percentiles_50_50,1.0
36057,2022-02-01,2.708859200886536,7.22779725361597,63.278688524590166,79.34426229508196,71.31147540983606,media_percentiles_50_50,1.0
36060,2022-02-01,4.830533216551212,4.135139487910896,73.44262295081967,72.45901639344262,72.95081967213115,media_percentiles_50_50,1.0
37274,2022-02-01,4.6063533971856305,16.582564116658325,73.11475409836065,87.54098360655738,80.327868852459,media_percentiles_50_50,1.0
38001,2022-02-01,65.29328191597321,30.362742828775545,98.36065573770492,93.11475409836065,95.73770491803279,media_percentiles_50_50,1.0
38006,2022-02-01,39.18922175893567,39.85367085195756,96.72131147540983,95.40983606557377,96.0655737704918,media_percentiles_50_50,1.0
38011,2022-02-01,8.179743724767421,4.708930046110781,82.29508196721312,74.09836065573771,78.19672131147541,media_percentiles_50_50,1.0
38017,2022-02-01,19.391004251911458,6.258316133295937,89.8360655737705,77.37704918032787,83.60655737704919,media_percentiles_50_50,1.0
38023,2022-02-01,3.4534106390393817,5.319553073507603,68.19672131147541,76.06557377049181,72.13114754098362,media_percentiles_50_50,1.0
38026,2022-02-01,6.409954281943724,1.3147246458743105,78.68852459016394,47.868852459016395,63.278688524590166,media_percentiles_50_50,1.0
38028,2022-02-01,27.678012455105605,95.1746422123274,92.45901639344262,98.36065573770492,95.40983606557377,media_percentiles_50_50,1.0
38031,2022-02-01,6.446218578055885,4.232477921409293,79.01639344262296,72.78688524590164,75.90163934426229,media_percentiles_50_50,1.0
38038,2022-02-01,3.608257302767768,5.005313049681869,68.85245901639344,74.75409836065573,71.80327868852459,media_percentiles_50_50,1.0
39016,2022-02-01,2.271679726081517,1.865687507990981,58.032786885245905,56.0655737704918,57.049180327868854,media_percentiles_50_50,1.0
39020,2022-02-01,5.9500437947385905,2.0509552292878626,76.72131147540983,58.68852459016394,67.70491803278688,media_percentiles_50_50,1.0
39075,2022-02-01,5.445766571729774,25.912541064879083,75.08196721311475,92.45901639344262,83.77049180327869,media_percentiles_50_50,1.0
39087,2022-02-01,1.0949904188338353,1.576006606679944,48.19672131147541,52.131147540983605,50.1639344262295,media_percentiles_50_50,1.0
40194,2022-02-01,2.086532026298177,0.6479462427435311,57.049180327868854,35.08196721311475,46.0655737704918,media_percentiles_50_50,1.0
41004,2022-02-01,0.5795803311511256,0.1539727622450423,34.75409836065574,14.098360655737705,24.426229508196723,media_percentiles_50_50,1.0
41021,2022-02-01,0.5830266370294793,1.380048913867452,35.08196721311475,49.50819672131148,42.295081967213115,media_percentiles_50_50,1.0
41024,2022-02-01,1.6052460808087707,0.0509850841669502,53.114754098360656,6.557377049180328,29.83606557377049,media_percentiles_50_50,1.0
41034,2022-02-01,0.1953506544246923,0.0957458108862624,5.573770491803279,10.163934426229508,7.868852459016393,media_percentiles_50_50,1.0
41038,2022-02-01,0.3925531218877443,0.3379300187778326,22.950819672131146,25.57377049180328,24.262295081967213,media_percentiles_50_50,1.0
41039,2022-02-01,0.3522632916488438,0.014314976598847,20.0,2.622950819672131,11.311475409836065,media_percentiles_50_50,1.0
41053,2022-02-01,0.1807337791433219,0.0133265435514118,4.590163934426229,1.9672131147540983,3.278688524590164,media_percentiles_50_50,1.0
41059,2022-02-01,1.102605966794597,2.9718353354843754,48.52459016393443,67.54098360655738,58.0327868852459,media_percentiles_50_50,1.0
41065,2022-02-01,0.4751983039075922,0.0300674215768466,28.524590163934427,4.918032786885246,16.721311475409838,media_percentiles_50_50,1.0
41069,2022-02-01,0.310382287517459,0.1096219048211793,14.426229508196721,11.147540983606557,12.78688524590164,media_percentiles_50_50,1.0
41081,2022-02-01,0.2277961983345567,0.0650001518030682,8.524590163934427,8.524590163934427,8.524590163934427,media_percentiles_50_50,1.0
41091,2022-02-01,6.910577450373755,33.1890199011573,80.0,93.77049180327869,86.88524590163934,media_percentiles_50_50,1.0
41095,2022-02-01,0.3696354227461966,0.0292165294692263,21.639344262295083,4.262295081967213,12.950819672131148,media_percentiles_50_50,1.0
42173,2022-02-01,2.6869455006337137,0.4082140017637134,62.950819672131146,27.868852459016395,45.40983606557377,media_percentiles_50_50,1.0
43038,2022-02-01,32.37561317449194,32.78888726860256,94.09836065573771,93.44262295081967,93.77049180327869,media_percentiles_50_50,1.0
43123,2022-02-01,0.946215605999569,1.9087756834459133,46.22950819672131,57.377049180327866,51.803278688524586,media_percentiles_50_50,1.0
43148,2022-02-01,4.203643157403083,9.636635806431167,71.47540983606558,81.9672131147541,76.72131147540983,media_percentiles_50_50,1.0
43155,2022-02-01,1.8294482148126292,0.2829363768591947,55.73770491803279,23.278688524590162,39.50819672131148,media_percentiles_50_50,1.0
43163,2022-02-01,7.857289107289107,8.318359341053487,81.9672131147541,80.32786885245902,81.14754098360656,media_percentiles_50_50,1.0
43905,2022-02-01,67.48656469615544,129.43558925059858,98.68852459016394,99.67213114754098,99.18032786885246,media_percentiles_50_50,1.0
44216,2022-02-01,2.952646239554318,0.2406833721063778,65.57377049180327,19.672131147540984,42.62295081967213,media_percentiles_50_50,1.0
45081,2022-02-01,0.458220142048244,0.2467216614405431,26.229508196721312,20.65573770491803,23.442622950819672,media_percentiles_50_50,1.0
45165,2022-02-01,0.3243360121085444,0.1442891451916635,16.39344262295082,13.114754098360656,14.754098360655737,media_percentiles_50_50,1.0
45168,2022-02-01,5.7824528412763705,2.1194144883763086,76.06557377049181,60.0,68.03278688524591,media_percentiles_50_50,1.0
46005,2022-02-01,0.1692792091275349,1.295509929126038,3.9344262295081966,47.21311475409836,25.57377049180328,media_percentiles_50_50,1.0
46017,2022-02-01,0.5280411872126026,0.2170314222241202,32.459016393442624,19.016393442622952,25.73770491803279,media_percentiles_50_50,1.0
46021,2022-02-01,0.0612444879960803,0.1239902010501303,0.6557377049180327,12.131147540983607,6.39344262295082,media_percentiles_50_50,1.0
46029,2022-02-01,0.2563633034242812,0.1695120217847546,10.491803278688524,15.737704918032787,13.114754098360656,media_percentiles_50_50,1.0
46078,2022-02-01,1.2602880658436213,14.174842600043362,50.49180327868852,85.24590163934427,67.8688524590164,media_percentiles_50_50,1.0
46094,2022-02-01,0.3486871927194114,0.7654106103978212,19.34426229508197,37.377049180327866,28.360655737704917,media_percentiles_50_50,1.0
46102,2022-02-01,0.2781420113640879,0.3550622159231273,12.131147540983607,26.229508196721312,19.18032786885246,media_percentiles_50_50,1.0
46110,2022-02-01,0.4286750643012596,2.529064318201272,24.918032786885245,64.59016393442623,44.75409836065574,media_percentiles_50_50,1.0
46131,2022-02-01,11.526656215831698,14.336050283722829,86.88524590163935,85.90163934426229,86.39344262295083,media_percentiles_50_50,1.0
46145,2022-02-01,1.7545635523163614,0.679503173567925,55.08196721311475,35.73770491803279,45.40983606557377,media_percentiles_50_50,1.0
46159,2022-02-01,0.5774783445620789,0.929081897844383,34.42622950819672,39.67213114754098,37.049180327868854,media_percentiles_50_50,1.0
46169,2022-02-01,0.6774761754211643,14.73953620334693,38.36065573770492,86.55737704918033,62.459016393442624,media_percentiles_50_50,1.0
46181,2022-02-01,28.436395408872475,11.9012478262871,93.11475409836065,83.93442622950819,88.52459016393442,media_percentiles_50_50,1.0
46184,2022-02-01,0.6120291548433762,0.1753961652652327,36.39344262295082,16.39344262295082,26.393442622950822,media_percentiles_50_50,1.0
46190,2022-02-01,0.8903728436282693,1.7867490484456867,44.26229508196721,54.42622950819672,49.34426229508196,media_percentiles_50_50,1.0
46220,2022-02-01,4.539711456527488,2.307218212959669,72.78688524590164,62.622950819672134,67.70491803278689,media_percentiles_50_50,1.0
46235,2022-02-01,4.506453241041171,1.352703068052197,72.1311475409836,49.18032786885246,60.65573770491803,media_percentiles_50_50,1.0
46244,2022-02-01,0.5402738953747857,0.6639153884960931,33.77049180327869,35.40983606557377,34.59016393442623,media_percentiles_50_50,1.0
46250,2022-02-01,6.4669422530448255,36.86342442261759,79.34426229508196,94.75409836065573,87.04918032786884,media_percentiles_50_50,1.0
47186,2022-02-01,0.8557734263747341,1.2819228657582438,42.295081967213115,46.885245901639344,44.59016393442623,media_percentiles_50_50,1.0
48013,2022-02-01,0.467498880986721,1.8810808916552693,26.885245901639344,56.721311475409834,41.803278688524586,media_percentiles_50_50,1.0
48015,2022-02-01,0.1487947624243626,0.8557313673811409,3.278688524590164,39.01639344262295,21.147540983606557,media_percentiles_50_50,1.0
48020,2022-02-01,2.490359663728798,20.729198829748057,60.32786885245902,90.49180327868852,75.40983606557377,media_percentiles_50_50,1.0
48027,2022-02-01,0.2701881184774899,0.7458901359209315,11.147540983606557,37.049180327868854,24.098360655737707,media_percentiles_50_50,1.0
48036,2022-02-01,0.0682943486426498,0.0827683490633493,0.9836065573770492,9.180327868852459,5.081967213114754,media_percentiles_50_50,1.0
48044,2022-02-01,1.4928304851699077,9.601836007589435,52.131147540983605,81.31147540983606,66.72131147540983,media_percentiles_50_50,1.0
48054,2022-02-01,0.3419122218077832,1.3116686381368765,18.688524590163933,47.540983606557376,33.114754098360656,media_percentiles_50_50,1.0
48078,2022-02-01,0.46875,6.6981411345820465,27.21311475409836,78.36065573770492,52.78688524590164,media_percentiles_50_50,1.0
48082,2022-02-01,0.3278760191479595,1.692032166034759,17.049180327868854,53.442622950819676,35.24590163934427,media_percentiles_50_50,1.0
48084,2022-02-01,0.3268804707078778,2.514988473231196,16.721311475409838,64.26229508196721,40.49180327868852,media_percentiles_50_50,1.0
49275,2022-02-01,2.538881883144178,1.0071800531212636,61.967213114754095,41.31147540983606,51.63934426229508,media_percentiles_50_50,1.0
50297,2022-02-01,0.8781444555058617,0.6067777941733958,43.60655737704918,34.42622950819672,39.01639344262295,media_percentiles_50_50,1.0
51001,2022-02-01,0.5654679548106886,2.36589093892205,34.09836065573771,63.60655737704918,48.85245901639344,media_percentiles_50_50,1.0
52001,2022-02-01,0.528355054596689,3.301532094681252,32.78688524590164,69.50819672131148,51.14754098360656,media_percentiles_50_50,1.0
