cod_ine,anio,poblacion,log_cambio_poblacion_3a,precio_m2,log_cambio_precio_m2_3a,renta_neta_media_persona,renta_neta_media_hogar,mediana_renta_unidad_consumo,log_cambio_renta_neta_media_persona_3a,log_cambio_mediana_renta_unidad_consumo_3a,brecha_precio_renta_3a,pct_renta_alta_200,pct_renta_baja_60,cambio_pct_renta_alta_200_3a,cambio_pct_renta_baja_60_3a,sustitucion_composicion_renta_3a,indice_gini,ratio_p80_p20,cambio_indice_gini_3a,cambio_ratio_p80_p20_3a,edad_media,pct_hogares_unipersonales,pct_mayor_65,pct_menor_18,pct_poblacion_espanola,tamano_medio_hogar,cambio_edad_media_3a,cambio_pct_hogares_unipersonales_3a,cambio_pct_mayor_65_3a,cambio_pct_menor_18_3a,cambio_pct_poblacion_espanola_3a,cambio_tamano_medio_hogar_3a,transformacion_hogares_ajustada_3a,saldo_total_acum_3a,saldo_exterior_acum_3a,saldo_interior_acum_3a,salida_interior_por_1000_3a,saldo_exterior_por_1000_3a,ratio_asequibilidad,puntuacion_asequibilidad,score_presion_turistica,score_presion_especulativa,elegible_score
15030,2003,243902,0.008783780436747612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
15031,2003,23851,0.13255556960806553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
15036,2003,78764,-0.03113631809504811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
15054,2003,33825,0.10912879584281794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
15058,2003,28643,0.09619735184464495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
15073,2003,26589,0.004183396908905495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
15078,2003,92339,-0.01679574710844204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
16078,2003,47201,0.03216361977084412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
17023,2003,34477,0.12450205108455475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
17066,2003,36338,0.06582725917894566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
17079,2003,81220,0.09801390545207082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
17095,2003,25457,0.23901100819890148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
17114,2003,29546,0.0549231272142634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
17155,2003,24513,0.10738870683964456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
18017,2003,23378,0.09426273472614076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
18087,2003,237663,-0.028304343704634347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
18140,2003,53597,0.06603599419868708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
19046,2003,22252,0.13247907164654316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
19130,2003,70732,0.06768395558587095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
20030,2003,28182,-0.026610351042887892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
20045,2003,58036,0.02655741801074436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
20067,2003,38397,-0.02069741525465246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
20069,2003,181811,0.008473129060585493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
21041,2003,144831,0.026914043695380786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
21044,2003,21223,0.10613041725844202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
22125,2003,47609,0.04195249669828442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
23005,2003,37681,0.001593583509004881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
23050,2003,115638,0.04290934248059146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
23055,2003,58257,0.003835211208765992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
23092,2003,33347,0.027082487388802232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
24089,2003,135634,-0.01733708093288411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
24115,2003,64990,0.03679743225320863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
24142,2003,26770,0.10043347950282029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
25120,2003,118035,0.05075167493217816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
26089,2003,139615,0.08301420626938069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
27028,2003,91158,0.032590554994487986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
28005,2003,188519,0.12482229818604988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
28006,2003,98417,0.09372431377914665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
28007,2003,154441,0.06559190498734091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
28013,2003,41897,0.055072837148760975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
28014,2003,36250,0.16741527841242124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
28022,2003,30920,0.4019460807636093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
28045,2003,37239,0.1373788447372834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
28047,2003,50634,0.1813029976117019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
28049,2003,82176,0.0643178808905974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
28058,2003,187963,0.07840896938156172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
28061,2003,26857,0.20829547544094493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
28065,2003,156315,0.06614554372242952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
28074,2003,176900,0.027805281203018204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
28079,2003,3092759,0.07028071583815924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
28080,2003,56131,0.20298939232377566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
28092,2003,201789,0.027634533984804893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
28096,2003,15768,0.15366458118193294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
28106,2003,82766,0.10921276841825928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
28113,2003,33445,0.1520996625607403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
28115,2003,72662,0.09165882105099109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
28123,2003,39630,0.3091231849100494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
28127,2003,66809,0.20041294571577173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
28130,2003,38172,0.16505556860941417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
28134,2003,61583,0.05325834249711316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
28148,2003,104790,0.10695226437032258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
28161,2003,37498,0.2834419589433508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
28181,2003,22094,0.13039390223597958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
28903,2003,38804,0.10186184981280987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
29007,2003,25401,0.1598292793229566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
29015,2003,41953,0.03283113975244964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
29025,2003,40064,0.22586790596541692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
29051,2003,47697,0.12346775862864569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
29054,2003,57133,0.17597414588603516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
29067,2003,547105,0.028815254430140574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
29069,2003,116234,0.09301572373080139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
29070,2003,52189,0.21929956260706757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
29082,2003,28007,0.19570018766453212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
29084,2003,35137,0.032276725310405055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
29094,2003,60197,0.08745698320648801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
29901,2003,50649,0.20451714147707323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
30003,2003,29642,0.07286311351780944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
30005,2003,35916,0.07104141000722781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
30015,2003,23847,0.06931641464683597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
30016,2003,194203,0.07628609916416133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
30019,2003,33701,0.047861839372993716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
30022,2003,23666,0.1264936425949657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
30024,2003,82511,0.1362654987698145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
30026,2003,24969,0.281281305397577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
30027,2003,50545,0.12987233761013267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
30030,2003,391146,0.09088023212133964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
30035,2003,23481,0.21570778416729824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
30037,2003,27092,0.17603690255286195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
30039,2003,26361,0.16465672061414938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
30043,2003,32468,0.10201921887412085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
31201,2003,190937,0.04428418206633848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
31232,2003,31228,0.11559588777184578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
32054,2003,109475,0.007592117963101325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
33004,2003,84182,0.002998003577953967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
33024,2003,270875,0.0128145673051426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
33031,2003,47594,-0.02678435404887557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
33037,2003,47618,-0.0388830333335507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
33044,2003,207699,0.03571965831012354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
33066,2003,48830,0.030566887497818614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
34120,2003,81378,0.009445039379355235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
35002,2003,23572,0.13031241483439823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
35004,2003,50785,0.15000124871799966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
35006,2003,33449,0.04513009411880127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
35011,2003,26433,0.0712165915329616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
35014,2003,14042,0.2832764659512689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
35016,2003,377600,0.05185656628708955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
35017,2003,26093,0.20418140929361173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
35019,2003,45559,0.13165489914206832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
35022,2003,52684,0.1582272591221588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
35026,2003,93942,0.06409153667880246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
36008,2003,24458,0.04242807546618967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
36026,2003,24825,-0.026121110627952863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
36038,2003,77993,0.036308286379423085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
36045,2003,29415,0.010491697831579303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
36057,2003,292566,0.024357188993619865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
36060,2003,34469,0.018653269203795595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
37274,2003,157906,-0.004107923947041729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
38001,2003,27640,0.6797067942425595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
38006,2003,57445,0.4023539288264307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
38011,2003,17398,0.2690424514659589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
38017,2003,28927,0.3530221654200179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
38023,2003,134744,0.06279451053993022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
38026,2003,39876,0.03907226394570739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
38028,2003,31830,0.24201353166267797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
38031,2003,35799,0.04724522562826749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
38038,2003,220022,0.022475748128997424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
39016,2003,25676,0.12103551506262351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
39020,2003,23734,0.2373695684237552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
39075,2003,184778,0.0027855926012016296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
39087,2003,56638,0.007959129822809222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
40194,2003,55640,0.029288888994910646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
41004,2003,59807,0.0444639229726137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
41021,2003,25502,0.006648986824431422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
41024,2003,26297,0.022069330922438263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
41034,2003,24735,0.03287742183519962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
41038,2003,107258,0.0971915285094341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
41039,2003,38083,0.011381914647695415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
41053,2003,24544,0.015272486685533548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
41059,2003,37464,0.09955256339630493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
41065,2003,27944,-0.0020020026706730793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
41069,2003,33711,0.028554886411435432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
41081,2003,30761,0.0767998110018671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
41091,2003,709975,0.013127088723486346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
41095,2003,46086,4.33980687928436e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
42173,2003,35178,0.03147547101252218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
43038,2003,23555,0.16651005174540331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
43123,2003,94407,0.056969637084722094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
43148,2003,121076,0.05936948380187592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
43155,2003,31164,0.055517594420212264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
43163,2003,26820,0.1737232813815367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
43905,2003,16952,0.26090826972772785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
44216,2003,32304,0.057759503469579074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
45081,2003,12704,0.2052202818819663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
45165,2003,79916,0.07365952482288844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
45168,2003,72549,0.05688845021043556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
46005,2003,28804,0.06693921561821914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
46017,2003,41758,0.02669543110831151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
46021,2003,25643,0.046209944733862036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
46029,2003,25596,0.02244089114109675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
46078,2003,37213,0.05643628319141451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
46094,2003,22353,0.08089306688963628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
46102,2003,25780,-0.013523351476718806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
46110,2003,28044,0.07364178062831883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
46131,2003,63201,0.06670010421095725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
46145,2003,27300,0.06907136750331902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
46159,2003,26655,0.027229122630672755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
46169,2003,41971,0.03281682595932736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
46181,2003,22768,0.08078598571020534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
46184,2003,34516,0.07800225980377373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
46190,2003,49683,0.044975217384477434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
46220,2003,58287,0.02661770628401868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
46235,2003,26361,0.03690027858054687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
46244,2003,69620,0.0750542133477875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
46250,2003,780653,0.05481388364315401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
47186,2003,321143,0.006291097041528807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
48013,2003,94727,-0.0266046273381829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
48015,2003,44935,-0.04569626485083261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
48020,2003,353567,-0.001989156366651386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
48027,2003,25735,0.03934972866407795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
48036,2003,29765,0.012780806920486155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
48044,2003,83624,-0.0019711737251704164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
48054,2003,28893,0.034077006291572585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
48078,2003,50927,-0.03386162444795761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
48082,2003,47160,-0.01763410168837049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
48084,2003,31527,-0.041168304326376685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
49275,2003,65639,0.006311869042883062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
50297,2003,626081,0.03486140110058094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
51001,2003,74931,-0.004128605070703625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
52001,2003,68463,0.03266178131984234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
01059,2004,223702,0.02169066792236076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
02003,2004,156466,0.04549551950425571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
02009,2004,24689,0.03742880829384108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
02037,2004,29303,0.05954809333528645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
02081,2004,24373,0.06076823365440034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
03009,2004,60532,0.004039071870881969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
03014,2004,310330,0.09133106096089624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
03031,2004,64956,0.12668430261521893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
03047,2004,23653,0.2710647530994041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
03050,2004,22380,0.15128021315335538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
03059,2004,26632,0.05920581429115252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
03063,2004,38584,0.1767802308950728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
03065,2004,209439,0.05520636097680735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
03066,2004,55576,0.07005247150996384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
03082,2004,26649,0.07817758629833248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
03093,2004,25653,0.061992355943236856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
03099,2004,68778,0.20323131335030795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
03104,2004,31919,0.07654256922903134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
03121,2004,23220,0.16338062709525614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
03122,2004,44226,0.12439315351650224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
03133,2004,75530,0.24991199628728938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
03139,2004,26792,0.09985168016751186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
03140,2004,33889,0.05389182739172815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
04013,2004,177681,0.03836133949801369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
04066,2004,21306,0.14821538886220573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
04079,2004,58519,0.207149177386746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
04902,2004,63914,0.13737876568531338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
05019,2004,52417,0.08871769172130395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
06011,2004,29132,0.04658540160831715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
06015,2004,139135,0.020446957447001625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
06044,2004,32783,0.032678999164161525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
06083,2004,52200,0.022159425352705243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
06153,2004,24491,0.0203768805886962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
07011,2004,42614,0.0927064480385547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
07015,2004,26073,0.09517211546612404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
07026,2004,40991,0.16433877405648356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
07027,2004,25900,0.10317500344253333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
07031,2004,28591,0.14426649397260868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
