cod_ine,anio,renta_media,fuente
08046,2020,40847.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08046,2021,42997.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08046,2022,45073.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08046,2023,48018.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08047,2015,31150.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08047,2016,31683.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08047,2017,33076.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08047,2018,33580.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08047,2019,35135.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08047,2020,34976.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08047,2021,36319.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08047,2022,37414.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08047,2023,38192.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08048,2015,32392.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08048,2016,33584.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08048,2017,43657.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08048,2018,34560.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08048,2019,36379.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08048,2020,35889.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08048,2021,37066.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08048,2022,38632.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08048,2023,40704.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08049,2015,29364.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08049,2016,30544.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08049,2017,31066.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08049,2018,32175.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08049,2019,33046.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08049,2020,33474.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08049,2021,34183.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08049,2022,35825.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08049,2023,36487.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08050,2015,34059.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08050,2016,34373.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08050,2017,34395.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08050,2018,35817.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08050,2019,39734.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08050,2020,40932.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08050,2021,44778.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08050,2022,43661.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08050,2023,42738.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08051,2015,35086.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08051,2016,36540.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08051,2017,37568.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08051,2018,39283.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08051,2019,40998.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08051,2020,41160.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08051,2021,43199.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08051,2022,44583.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08051,2023,47263.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08052,2015,24378.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08052,2016,27337.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08052,2017,28144.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08052,2018,31953.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08052,2019,33183.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08052,2020,32329.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08052,2021,37426.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08052,2022,35931.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08052,2023,39771.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08053,2015,28362.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08053,2016,29374.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08053,2017,29057.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08053,2018,30758.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08053,2019,31670.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08053,2020,31733.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08053,2021,32759.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08053,2022,34711.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08053,2023,37495.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08054,2015,35836.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08054,2016,37207.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08054,2017,38386.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08054,2018,39665.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08054,2019,41222.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08054,2020,41590.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08054,2021,42753.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08054,2022,45283.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08054,2023,48579.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08055,2015,34607.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08055,2016,31317.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08055,2017,22236.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08055,2018,36187.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08055,2019,37236.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08055,2020,37837.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08055,2021,39756.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08055,2022,41470.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08055,2023,44515.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08056,2015,39307.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08056,2016,42164.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08056,2017,45885.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08056,2018,47640.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08056,2019,44232.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08056,2020,43718.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08056,2021,45832.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08056,2022,48586.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08056,2023,51814.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08057,2020,35486.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08057,2021,37098.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08057,2022,37179.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08057,2023,38680.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08058,2015,27908.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08058,2016,29368.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08058,2017,29751.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08058,2018,31303.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08058,2019,32660.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08058,2020,32488.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08058,2021,33853.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08058,2022,35893.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08058,2023,37603.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08059,2015,32559.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08059,2016,33387.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08059,2017,34435.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08059,2018,35736.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08059,2019,36208.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08059,2020,35830.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08059,2021,39280.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08059,2022,48901.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08059,2023,49157.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08060,2015,29663.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08060,2016,31676.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08060,2017,30351.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08060,2018,33486.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08060,2019,33836.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08060,2020,30968.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08060,2021,35692.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08060,2022,35069.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08060,2023,34530.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08061,2015,30805.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08061,2016,32037.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08061,2017,33175.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08061,2018,35059.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08061,2019,36562.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08061,2020,37499.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08061,2021,39180.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08061,2022,40728.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08061,2023,43529.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08062,2015,36879.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08062,2016,39396.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08062,2017,40922.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08062,2018,40393.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08062,2019,44079.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08062,2020,43795.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08062,2021,45435.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08062,2022,49633.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08062,2023,51578.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08063,2015,40293.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08063,2016,41501.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08063,2017,43621.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08063,2018,44402.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08063,2019,47542.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08063,2020,46579.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08063,2021,48096.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08063,2022,52527.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08063,2023,53863.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08064,2015,26134.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08064,2016,31243.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08064,2017,31599.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08064,2018,32111.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08064,2019,33428.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08064,2020,33645.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08064,2021,35699.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08064,2022,36929.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08064,2023,39606.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08065,2015,30358.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08065,2016,31346.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08065,2017,32261.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08065,2018,34344.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08065,2019,35549.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08065,2020,36051.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08065,2021,38942.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08065,2022,39938.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08065,2023,42621.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08066,2015,40586.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08066,2016,42103.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08066,2017,42048.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08066,2018,46455.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08066,2019,48645.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08066,2020,48613.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08066,2021,49888.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08066,2022,51478.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08066,2023,55458.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08067,2015,30590.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08067,2016,31694.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08067,2017,32752.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08067,2018,33619.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08067,2019,35207.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08067,2020,35179.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08067,2021,36359.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08067,2022,38215.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08067,2023,40568.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08068,2015,37978.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08068,2016,41348.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08068,2017,40847.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08068,2018,42269.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08068,2019,44538.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08068,2020,44282.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08068,2021,45654.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08068,2022,48072.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08068,2023,51958.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08069,2015,42251.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08069,2016,44466.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08069,2017,44749.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08069,2018,46845.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08069,2019,48984.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08069,2020,50748.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08069,2021,52048.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08069,2022,56997.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08069,2023,57999.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08070,2015,36394.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08070,2016,35888.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08070,2017,35959.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08070,2018,37841.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08070,2019,44057.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08070,2020,25237.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08070,2021,37849.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08070,2022,40081.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08070,2023,44119.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08071,2015,31961.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08071,2016,33448.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08071,2017,34954.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08071,2018,35386.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08071,2019,38497.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08071,2020,40220.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08071,2021,40962.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08071,2022,41888.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08071,2023,43134.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08072,2015,37279.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08072,2016,38623.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08072,2017,40021.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08072,2018,41787.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08072,2019,42827.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08072,2020,42603.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08072,2021,45440.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08072,2022,48038.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08072,2023,50877.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08073,2015,29401.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08073,2016,30281.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08073,2017,31139.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08073,2018,32639.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08073,2019,34025.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08073,2020,33806.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08073,2021,34743.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08073,2022,36173.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08073,2023,38322.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08074,2015,29648.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08074,2016,30455.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08074,2017,31488.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08074,2018,32469.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08074,2019,33700.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08074,2020,34148.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08074,2021,35301.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08074,2022,37483.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08074,2023,39572.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08075,2015,33625.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08075,2016,34939.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08075,2017,36346.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08075,2018,37880.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08075,2019,39355.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08075,2020,39554.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08075,2021,41756.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08075,2022,44649.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08075,2023,47426.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08076,2015,32459.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08076,2016,33193.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08076,2017,34130.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08076,2018,35464.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08076,2019,36932.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08076,2020,37074.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08076,2021,37249.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08076,2022,39404.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08076,2023,41955.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08077,2015,36753.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08077,2016,38952.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08077,2017,39457.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08077,2018,42628.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08077,2019,41973.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08077,2020,41369.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08077,2021,43224.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08077,2022,45145.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08077,2023,47034.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08078,2015,31285.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08078,2016,32299.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08078,2017,31528.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08078,2018,34199.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08078,2019,36346.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08078,2020,39148.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08078,2021,39876.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08078,2022,47740.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08078,2023,46404.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08079,2015,33849.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08079,2016,34080.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08079,2017,34469.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08079,2018,34887.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08079,2019,35470.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08079,2020,37532.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08079,2021,37543.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08079,2022,35613.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08079,2023,40749.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08080,2020,35486.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08080,2021,37098.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08080,2022,37179.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08080,2023,38680.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08081,2015,32102.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08081,2016,36110.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08081,2017,37350.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08081,2018,35130.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08081,2019,34556.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08081,2020,35899.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08081,2021,38261.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08081,2022,40764.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08081,2023,46537.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08082,2015,28792.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08082,2016,29054.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08082,2017,30390.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08082,2018,31131.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08082,2019,32986.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08082,2020,34137.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08082,2021,35880.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08082,2022,37702.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08082,2023,39785.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08083,2015,36989.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08083,2016,39130.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08083,2017,40591.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08083,2018,41747.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08083,2019,43779.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08083,2020,44457.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08083,2021,46432.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08083,2022,48980.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08083,2023,52013.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08084,2015,34218.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08084,2016,35381.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08084,2017,36745.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08084,2018,38450.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08084,2019,39949.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08084,2020,41131.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08084,2021,41800.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08084,2022,44582.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08084,2023,46788.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08085,2015,33421.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08085,2016,33748.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08085,2017,35155.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08085,2018,36235.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08085,2019,37020.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08085,2020,36190.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08085,2021,37246.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08085,2022,41618.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08085,2023,43902.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08086,2015,32533.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08086,2016,34038.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08086,2017,34589.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
08086,2018,36332.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
