cod_ine,anio_base,horizonte_climatico,escenario_climatico,tipo_valor_climatico,proyeccion_duracion_max_ola_calor_dias,proyeccion_grados_dia_refrigeracion,proyeccion_racha_seca_max_dias,tendencia_asequibilidad,tendencia_turismo,tendencia_especulacion,tendencia_gentrificacion,percentil_proyeccion_duracion_max_ola_calor_dias,percentil_proyeccion_grados_dia_refrigeracion,percentil_proyeccion_racha_seca_max_dias,percentil_tendencia_asequibilidad,percentil_tendencia_turismo,percentil_tendencia_especulacion,percentil_tendencia_gentrificacion,score_riesgo_climatico,n_tendencias_validas,score_tendencia_presion,elegible_score,score_riesgo_futuro,metodo,version_metodologia
03063,2023,2041-2060,SSP2-4.5,ANOMALY,30.238333225250244,158.54789752960204,19.71916618347168,-0.8776794258422861,0.0956284153005491,,-5.431191472654518,96.02649006622516,59.93377483443709,58.27814569536424,29.18032786885246,46.885245901639344,,7.420494699646643,71.41280353200882,3,27.828689490046145,True,53.97915791522375,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
03065,2023,2041-2060,SSP2-4.5,ANOMALY,28.02469707402316,194.6813405123624,21.008030527288263,0.2270752476394619,-1.1748633879781398,,-0.4258939038278934,90.72847682119205,76.49006622516556,72.8476821192053,58.68852459016394,26.229508196721312,,43.109540636042404,80.02207505518764,3,42.67585780764255,True,65.08358815616961,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
03066,2023,2041-2060,SSP2-4.5,ANOMALY,25.49499931335449,174.19472885131836,22.436666107177736,0.7054961765888947,-1.1338797814207642,,-2.5285292243526563,78.47682119205298,68.87417218543047,85.76158940397352,71.14754098360656,26.557377049180328,,22.261484098939928,77.70419426048566,3,39.98880071057561,True,62.61803684052164,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
03082,2023,2041-2060,SSP2-4.5,ANOMALY,29.321666606267293,153.60664965311688,19.526111475626628,-0.2007680099651509,0.0409836065573756,,3.836653152359128,94.70198675496688,54.966887417218544,55.629139072847686,44.26229508196721,44.91803278688525,,83.74558303886926,68.43267108167771,3,57.6419703025739,True,64.11639077003619,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
03093,2023,2041-2060,SSP2-4.5,ANOMALY,25.4599999109904,183.6376871744791,21.231665992736815,0.7497502790998283,0.0683060109289623,,-7.773851590106013,78.1456953642384,72.8476821192053,75.16556291390728,72.78688524590164,45.57377049180328,,2.1201413427561837,75.38631346578366,3,40.160265693487034,True,61.295894356865006,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
03099,2023,2041-2060,SSP2-4.5,ANOMALY,28.712681144216788,201.45296380416207,22.140362333214803,-1.1536812836702786,-0.1366120218579235,,-0.942285041224963,92.71523178807946,80.4635761589404,82.45033112582782,24.262295081967213,40.32786885245902,,37.80918727915194,85.20971302428256,3,34.13311707119272,True,64.77907464304663,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
03104,2023,2041-2060,SSP2-4.5,ANOMALY,23.516999931335448,136.41733596801757,22.34266662597656,-0.8399693972698308,-2.349726775956285,,1.5910558911812736,67.21854304635761,44.03973509933775,83.7748344370861,30.16393442622951,12.78688524590164,,64.31095406360424,65.01103752759381,3,35.75392457857846,True,53.30819234798767,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
03121,2023,2041-2060,SSP2-4.5,ANOMALY,28.485833168029785,173.022385597229,20.837499809265136,-1.3345882184887097,0.8743169398907138,,-1.0918390178620443,92.3841059602649,68.54304635761589,70.52980132450331,20.327868852459016,69.50819672131148,,33.92226148409894,77.15231788079471,3,41.25277568595648,True,62.792501002859424,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
03122,2023,2041-2060,SSP2-4.5,ANOMALY,24.943333315849305,165.60798759460448,20.9524995803833,1.2020196987061316,0.6284153005464432,,1.7122076591289428,75.49668874172185,64.23841059602648,72.51655629139073,80.98360655737704,62.295081967213115,,66.43109540636043,70.75055187637969,3,69.90326131031686,True,70.41163564995455,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
03133,2023,2041-2060,SSP2-4.5,ANOMALY,23.80000001192093,108.47466254234314,20.91083354949951,-0.4351429949868877,0.3551912568305866,,-0.2583684790455578,68.54304635761589,30.794701986754966,72.18543046357615,38.36065573770492,58.032786885245905,,44.87632508833922,57.17439293598233,3,47.08992257043002,True,53.140604789761404,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
03139,2023,2041-2060,SSP2-4.5,ANOMALY,24.9299999554952,145.23894653320312,22.92944450378418,-2.000714437428799,-0.1639344262295097,,-0.9422850412249666,75.16556291390728,50.0,88.0794701986755,12.459016393442623,40.0,,37.45583038869258,71.08167770419426,3,29.971615594045073,True,54.63765286013459,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
03140,2023,2041-2060,SSP2-4.5,ANOMALY,25.28602561217088,181.8480264516977,21.73384609222412,-0.5182416536020877,1.4480874316939896,,-0.9474117163170576,77.1523178807947,71.52317880794702,79.47019867549669,36.39344262295082,77.54098360655738,,36.39575971731449,76.0485651214128,3,50.11006198227423,True,65.67316386575737,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
04013,2023,2041-2060,SSP2-4.5,ANOMALY,29.427129620975915,152.04556838141548,19.682962799072264,-1.827999154780944,3.060109289617482,,2.4212300895244745,95.03311258278146,54.3046357615894,57.615894039735096,14.426229508196721,93.11475409836065,,74.20494699646643,68.98454746136865,3,60.5819768676746,True,65.62351922389104,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
04066,2023,2041-2060,SSP2-4.5,ANOMALY,30.378253943579537,164.0671559833345,21.353253882271904,-4.726775956284154,1.4754098360655754,,,96.6887417218543,63.57615894039735,76.15894039735099,0.4918032786885246,79.01639344262296,,,78.80794701986754,2,39.75409836065574,True,63.186407556182814,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
04079,2023,2041-2060,SSP2-4.5,ANOMALY,24.715555556615193,118.486683400472,20.18666674296061,-1.4240003429964037,0.7377049180327901,,0.4089671551873953,73.84105960264901,34.437086092715234,62.58278145695364,19.34426229508197,65.90163934426229,,53.35689045936396,56.95364238410596,3,46.200930699569405,True,52.65255771029134,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
04902,2023,2041-2060,SSP2-4.5,ANOMALY,27.754814942677815,132.68404210408528,18.6407413482666,-1.1105837437559378,0.628415300546448,,-9.069493521790337,90.06622516556291,41.390728476821195,51.65562913907285,25.57377049180328,63.278688524590166,,0.35335689045936397,61.03752759381899,3,29.73527196895094,True,48.51662534387177,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
05019,2023,2041-2060,SSP2-4.5,ANOMALY,21.927407370673286,91.07427535586888,16.979999817742243,0.5397489203428815,0.8333333333333339,,-0.2392652540834463,51.324503311258276,24.834437086092716,43.04635761589404,66.55737704918033,67.8688524590164,,45.58303886925795,39.735099337748345,3,60.00308945915157,True,47.84229538630964,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
06011,2023,2041-2060,SSP2-4.5,ANOMALY,18.868541818857192,227.8981563568115,22.984999895095825,-0.1332329259109109,-0.8196721311475409,,-4.770318021201415,32.450331125827816,95.03311258278146,88.41059602649007,46.885245901639344,31.475409836065573,,8.8339222614841,71.96467991169978,3,29.06485933306301,True,54.80475168024507,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
06015,2023,2041-2060,SSP2-4.5,ANOMALY,18.06341175584232,205.38429641723633,22.502882425644817,-0.3331976901910648,-1.5573770491803276,,2.877394347960468,29.47019867549669,83.11258278145695,86.42384105960265,40.32786885245902,19.672131147540984,,78.79858657243817,66.3355408388521,3,46.26619552414606,True,58.30780271296968,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
06044,2023,2041-2060,SSP2-4.5,ANOMALY,19.60213542729616,220.8859858751297,22.11343768835068,-1.2154589954233246,0.9836065573770492,,1.8303211452647223,34.10596026490066,92.05298013245033,81.78807947019868,21.639344262295083,71.47540983606558,,67.13780918727915,69.31567328918322,3,53.41752109521327,True,62.95641241159524,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
06083,2023,2041-2060,SSP2-4.5,ANOMALY,18.525166663169863,211.10331513977053,23.183366626739502,-0.0280947691594732,0.6830601092896155,,-2.155181512299945,30.4635761589404,87.08609271523179,91.3907284768212,50.49180327868852,64.91803278688525,,23.32155477031802,69.6467991169978,3,46.24379694529727,True,60.285598248317584,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
06153,2023,2041-2060,SSP2-4.5,ANOMALY,19.836333656311034,227.8490249633789,23.025000076293946,-0.8743169398907114,6.079234972677597,,,35.09933774834437,94.70198675496688,89.0728476821192,29.508196721311474,99.50819672131148,,,72.95805739514348,2,64.50819672131148,True,69.57811312561068,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
07011,2023,2041-2060,SSP2-4.5,ANOMALY,29.52380941935948,143.25371649605887,17.639524378095352,0.0120334844785485,-1.284153005464482,,-1.0600706713780923,95.69536423841059,48.675496688741724,47.35099337748344,52.78688524590164,23.60655737704918,,34.45229681978799,63.907284768211916,3,36.948579814246266,True,53.12380278662566,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
07015,2023,2041-2060,SSP2-4.5,ANOMALY,31.208749961853027,183.17975368499756,21.762083339691163,0.692167577413481,-0.3005464480874238,,6.478954893550345,98.01324503311258,72.51655629139073,79.80132450331126,70.81967213114754,38.032786885245905,,96.46643109540636,83.44370860927152,3,68.43963003726661,True,77.44207718046955,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
07026,2023,2041-2060,SSP2-4.5,ANOMALY,36.88066635131836,169.87855621337889,21.86633327484131,0.1960944917725507,-1.6393442622950851,,-7.054311847542941,99.50331125827815,67.21854304635761,80.79470198675497,58.032786885245905,17.704918032786885,,3.5335689045936394,82.50551876379691,3,26.423757940875475,True,60.072814434628334,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
07027,2023,2041-2060,SSP2-4.5,ANOMALY,31.131666564941405,195.55993461608887,19.342500019073487,1.8255250090818609,-1.9945355191256835,,-3.239104829210838,97.68211920529801,77.1523178807947,54.63576158940398,90.49180327868852,15.40983606557377,,18.021201413427562,76.49006622516556,3,41.30761358589662,True,62.41708516945798,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
07031,2023,2041-2060,SSP2-4.5,ANOMALY,32.238461487109845,186.21515966562123,19.07000034038837,1.2909806964950126,-0.7103825136612063,,-4.759427198387787,98.67549668874172,73.50993377483444,53.64238410596027,83.27868852459017,32.78688524590164,,9.540636042402827,75.27593818984548,3,41.868736604298206,True,61.913057555626565,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
07032,2023,2041-2060,SSP2-4.5,ANOMALY,30.53750004768371,149.58593101501464,20.720833110809327,2.249397000841796,-2.0218579234972744,,4.609650624987819,97.01986754966887,52.64900662251656,69.86754966887418,93.11475409836065,14.754098360655737,,88.69257950530036,73.17880794701988,3,65.52047732143892,True,70.11547569678748,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
07033,2023,2041-2060,SSP2-4.5,ANOMALY,29.15106059854681,163.03896921331233,18.533181519941852,0.4229574634178761,-0.8196721311475414,,-3.7467943095339535,94.03973509933775,62.58278145695364,50.99337748344371,63.9344262295082,31.147540983606557,,15.901060070671377,69.20529801324503,3,36.99434242792871,True,56.320915779118494,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
07036,2023,2041-2060,SSP2-4.5,ANOMALY,31.972777875264484,189.3213722229004,17.432222239176433,0.98360655737705,-1.816939890710382,,-3.459671064338181,98.34437086092716,74.50331125827815,46.688741721854306,77.37704918032787,16.721311475409838,,17.6678445229682,73.17880794701988,3,37.2554017262353,True,58.809445458706044,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
07040,2023,2041-2060,SSP2-4.5,ANOMALY,32.43083324432373,177.31806893348693,16.90729191303253,1.7172565602734244,-2.4043715846994544,,-6.093471411302633,99.50331125827815,69.5364238410596,42.384105960264904,89.50819672131148,12.459016393442623,,5.30035335689046,70.47461368653421,3,35.755855490548186,True,56.58711040813981,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
07054,2023,2041-2060,SSP2-4.5,ANOMALY,35.92499992847443,170.7814717769623,21.15541603565216,0.0,-0.751366120218582,,-1.9214995005581983,99.50331125827815,67.88079470198676,74.50331125827815,51.967213114754095,32.131147540983605,,26.148409893992934,80.62913907284768,3,36.74892351657688,True,63.077052850339356,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
08015,2023,2041-2060,SSP2-4.5,ANOMALY,20.96500039100647,123.3608829498291,10.823333358764648,0.4679648208601605,-1.803278688524596,,1.948317860776541,41.05960264900662,37.41721854304636,30.4635761589404,65.24590163934427,17.049180327868854,,67.84452296819788,36.31346578366446,3,50.04653497847033,True,41.80669346158682,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
08019,2023,2041-2060,SSP2-4.5,ANOMALY,21.4880556901296,103.52268079121907,9.147777779897051,-0.1013513097129378,-2.8825136612021858,,-8.68644847915075,46.026490066225165,29.47019867549669,21.192052980132452,47.868852459016395,9.836065573770492,,1.0600706713780919,32.22958057395144,3,19.58832956805499,True,27.173080171592858,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
08056,2023,2041-2060,SSP2-4.5,ANOMALY,23.48500003814697,120.51039123535156,11.051666641235352,1.159745711647691,-1.37978142076503,,0.0454407950208211,66.55629139072848,35.76158940397351,31.456953642384107,80.0,22.295081967213115,,49.82332155477032,44.5916114790287,3,50.70613450732782,True,47.03742069034835,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
08073,2023,2041-2060,SSP2-4.5,ANOMALY,24.550833201408388,147.39122505187987,8.974166870117188,0.8270599456811624,-1.0792349726775967,,-3.931336770356637,73.50993377483444,51.324503311258276,17.549668874172184,74.09836065573771,27.868852459016395,,14.840989399293287,47.46136865342163,3,38.93606750468246,True,44.051248193925964,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
08077,2023,2041-2060,SSP2-4.5,ANOMALY,22.82833364009857,124.25465106964111,8.677500152587891,1.53972171158845,-1.475409836065571,,-2.73809373034268,59.93377483443709,38.41059602649007,13.57615894039735,87.8688524590164,20.983606557377048,,20.848056537102472,37.30684326710817,3,43.23350518449863,True,39.67750803406435,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
08089,2023,2041-2060,SSP2-4.5,ANOMALY,24.348333263397215,124.72237930297852,10.174999809265136,0.9335792680443646,-3.196721311475404,,-4.822139961219813,72.18543046357615,38.741721854304636,28.14569536423841,75.73770491803279,8.524590163934427,,8.480565371024735,46.35761589403973,3,30.91428681766398,True,40.18028426348943,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
08096,2023,2041-2060,SSP2-4.5,ANOMALY,20.620000028610228,157.90523681640624,9.626666259765624,0.6749215207534007,-3.606557377049181,,-1.5312131919905667,38.741721854304636,58.94039735099338,24.503311258278146,70.1639344262295,6.557377049180328,,30.3886925795053,40.728476821192054,3,35.703334684971715,True,38.71841996670392,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
08101,2023,2041-2060,SSP2-4.5,ANOMALY,24.43375004529953,117.202992105484,9.136250162124634,0.9537331776630918,-2.431693989071036,,-4.692380730922764,72.8476821192053,33.443708609271525,20.52980132450331,76.72131147540983,11.80327868852459,,10.954063604240282,42.273730684326715,3,33.15955125605823,True,38.628058913019316,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
08102,2023,2041-2060,SSP2-4.5,ANOMALY,20.99499988555908,144.16864395141602,7.950000381469726,1.4306245925056809,-2.418032786885246,,3.5934271756550693,41.390728476821195,49.00662251655629,9.933774834437086,85.90163934426229,12.131147540983607,,82.3321554770318,33.443708609271525,3,60.12164745409257,True,44.114884147199945,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
08113,2023,2041-2060,SSP2-4.5,ANOMALY,21.3225004196167,181.6492092132568,7.98000020980835,1.2432109223180023,-1.1885245901639343,,4.225092844683874,44.70198675496689,71.19205298013244,10.596026490066226,81.63934426229508,25.57377049180328,,86.92579505300354,42.16335540838852,3,64.71296993570064,True,51.18320121931337,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
08114,2023,2041-2060,SSP2-4.5,ANOMALY,23.13833351135254,196.9356834411621,9.205000686645509,2.605006005684002,2.1857923497267744,,1.1501502254077256,65.23178807947019,78.1456953642384,21.85430463576159,96.72131147540983,86.22950819672131,,60.07067137809187,55.07726269315673,3,81.00716368340768,True,65.44922308925712,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
08121,2023,2041-2060,SSP2-4.5,ANOMALY,17.74499981403351,87.45989351272583,8.829167079925536,0.6622984038400881,-1.4617486338797805,,4.140991357594078,29.13907284768212,23.841059602649008,14.56953642384106,69.8360655737705,21.311475409836067,,86.21908127208481,22.516556291390728,3,59.12220741856379,True,37.15881674225996,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
08124,2023,2041-2060,SSP2-4.5,ANOMALY,21.47749993801117,166.22761754989625,8.464999914169312,1.0101165408081818,3.688524590163936,,-1.0188034837527624,45.6953642384106,64.56953642384106,11.920529801324504,77.70491803278688,95.08196721311475,,35.68904593639576,40.728476821192054,3,69.49197706076579,True,52.23387691702155,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
08125,2023,2041-2060,SSP2-4.5,ANOMALY,20.808333301544188,138.4424041748047,10.130000877380372,0.5034455878349995,-1.2295081967213108,,-5.738527528056876,39.40397350993378,45.033112582781456,27.814569536423843,65.57377049180327,24.918032786885245,,6.360424028268551,37.41721854304636,3,32.284075768985694,True,35.36396143342209,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
08163,2023,2041-2060,SSP2-4.5,ANOMALY,18.51333327293396,94.44593734741213,10.255000114440918,-2.0218579234972696,-0.997267759562843,,,30.132450331125828,25.827814569536425,28.47682119205298,12.131147540983607,28.852459016393443,,,28.14569536423841,2,20.491803278688526,True,25.084138530018457,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
08169,2023,2041-2060,SSP2-4.5,ANOMALY,25.168332862854005,146.7885856628418,10.64833335876465,-0.1549556855702919,-5.683060109289615,,-1.700361080538336,76.82119205298014,50.99337748344371,29.47019867549669,46.22950819672131,1.639344262295082,,28.975265017667844,52.42825607064018,3,25.614705825561412,True,41.702835972608675,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
08172,2023,2041-2060,SSP2-4.5,ANOMALY,18.82000014781952,68.33538417816162,9.85083303451538,0.7182992527370686,-2.814207650273218,,-4.742124652281781,31.788079470198674,19.205298013245034,25.827814569536425,72.1311475409836,10.163934426229508,,10.247349823321555,25.607064017660047,3,30.847477263511554,True,27.703229316000648,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
08180,2023,2041-2060,SSP2-4.5,ANOMALY,21.038333237171173,154.13226928710938,9.044166946411131,0.9046296995794604,-6.721311475409838,,2.376637875315822,41.72185430463576,56.29139072847682,19.205298013245034,75.08196721311475,0.4918032786885246,,73.4982332155477,39.0728476821192,3,49.69066790245032,True,43.31997577025165,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
08184,2023,2041-2060,SSP2-4.5,ANOMALY,21.49583327770233,171.3341812133789,8.77583417892456,1.2770248199268075,1.1934897514720433e-15,,-6.795259867185092,46.688741721854306,68.21192052980132,13.907284768211921,82.62295081967213,43.9344262295082,,4.240282685512367,42.93598233995585,3,43.599219911564234,True,43.20127736859921,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
08187,2023,2041-2060,SSP2-4.5,ANOMALY,20.524999856948853,157.91061401367188,8.494999980926513,2.030189309778791,-4.535519125683063,,-2.76796230859835,37.74834437086093,59.271523178807946,12.251655629139073,92.1311475409836,3.278688524590164,,20.49469964664311,36.423841059602644,3,38.63484523740563,True,37.30824273072384,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
08194,2023,2041-2060,SSP2-4.5,ANOMALY,19.595000505447388,57.79168834686279,8.888332557678222,0.350637522768673,0.1912568306010934,,-2.027459506042267,33.77483443708609,16.887417218543046,15.562913907284768,61.31147540983606,51.80327868852459,,25.441696113074205,22.075055187637968,3,46.185483403811624,True,31.71922647410743,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
08196,2023,2041-2060,SSP2-4.5,ANOMALY,22.362083387374877,181.36302967071532,9.245416736602785,-0.9016393442622952,-6.256830601092901,,,55.29801324503311,70.86092715231788,22.185430463576157,28.524590163934427,0.4918032786885246,,,49.44812362030905,2,14.508196721311476,True,35.47215286071002,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
08200,2023,2041-2060,SSP2-4.5,ANOMALY,23.972777764002483,140.83949699401856,9.331481403774683,0.4167455807108181,-2.4863387978142084,,-3.833832775133677,70.52980132450331,47.019867549668874,23.178807947019866,63.60655737704918,10.819672131147541,,15.547703180212014,46.909492273730685,3,29.99131089613624,True,40.14221972269291,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
08205,2023,2041-2060,SSP2-4.5,ANOMALY,21.488333320617677,170.72847900390624,9.701666641235352,1.1986978258342054,-4.672131147540988,,-1.7876684292743192,46.35761589403973,67.54966887417218,24.834437086092716,80.65573770491804,2.2950819672131146,,27.56183745583039,46.24724061810155,3,36.83755237598718,True,42.4833653212558,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
08211,2023,2041-2060,SSP2-4.5,ANOMALY,22.544166803359985,158.5231780052185,9.42541708946228,1.2037558684188303,-2.1721311475409837,,-3.040523336662943,58.609271523178805,59.602649006622514,23.841059602649008,81.31147540983606,14.098360655737705,,19.081272084805654,47.35099337748344,3,38.163702716793146,True,43.67607711320733,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
08217,2023,2041-2060,SSP2-4.5,ANOMALY,24.272500109672546,149.84559936523436,8.890833425521851,0.8894261035984987,-11.229508196721312,,0.1392169536008765,71.52317880794702,52.980132450331126,15.894039735099337,74.75409836065573,0.4918032786885246,,51.236749116607776,46.79911699779249,3,42.16088358531734,True,44.94382363280243,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
08231,2023,2041-2060,SSP2-4.5,ANOMALY,19.89250020980835,112.33964347839355,9.06333351135254,-0.7697174586386646,-1.3387978142076506,,5.704447969915977,35.43046357615894,31.788079470198674,19.867549668874172,31.147540983606557,22.62295081967213,,92.226148409894,29.02869757174393,3,48.66554673772422,True,36.88343723813605,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
08245,2023,2041-2060,SSP2-4.5,ANOMALY,20.23333364725113,100.80463409423828,9.856666564941406,0.6460923887969312,-3.6885245901639343,,-2.147991460524511,35.76158940397351,28.47682119205298,26.158940397350992,69.18032786885246,6.229508196721311,,23.674911660777386,30.132450331125824,3,33.02824924211705,True,31.290769895522317,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
08252,2023,2041-2060,SSP2-4.5,ANOMALY,21.19666633605957,162.9228202819824,8.905000114440918,0.952572942345324,0.027322404371584,,-4.767299292947099,42.384105960264904,62.25165562913907,16.556291390728475,76.39344262295081,44.26229508196721,,9.187279151943462,40.397350993377486,3,43.28100561895383,True,41.55081284360802,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
08260,2023,2041-2060,SSP2-4.5,ANOMALY,21.72333350181579,161.22401962280273,7.90333366394043,0.1092896174863362,-3.0874316939890702,,,48.01324503311258,60.59602649006622,9.602649006622517,55.40983606557377,8.852459016393443,,,39.40397350993377,2,32.131147540983605,True,36.4948431223537,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
08263,2023,2041-2060,SSP2-4.5,ANOMALY,22.25333333015442,162.09205198287964,9.052916860580444,-0.018263431502262,-1.8306010928961751,,-9.215504240358817,54.3046357615894,61.258278145695364,19.5364238410596,51.14754098360656,16.229508196721312,,0.35335689045936397,45.033112582781456,3,22.576802023595747,True,36.050588359107174,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
08266,2023,2041-2060,SSP2-4.5,ANOMALY,20.87500023841858,154.05866661071778,8.946666717529297,0.6386491339859859,-4.043715846994536,,-1.8916896801613872,40.06622516556291,55.96026490066225,16.887417218543046,68.85245901639344,4.918032786885246,,26.501766784452297,37.63796909492274,3,33.42408619591033,True,35.952415935317774,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
08270,2023,2041-2060,SSP2-4.5,ANOMALY,20.47666659355163,97.1157834370931,8.870000076293945,-0.2185792349726796,-1.5573770491803152,,,37.086092715231786,26.821192052980134,14.900662251655628,43.278688524590166,20.327868852459016,,,26.269315673289185,2,31.803278688524593,True,28.482900879383347,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
08279,2023,2041-2060,SSP2-4.5,ANOMALY,19.541111103693645,120.96927820841472,7.742221895853679,2.790116148756753,0.9016393442622928,,-3.6791820906046184,33.443708609271525,36.42384105960265,8.940397350993377,97.37704918032787,69.8360655737705,,16.25441696113074,26.269315673289185,3,61.155843905076374,True,40.22392696600406,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
08298,2023,2041-2060,SSP2-4.5,ANOMALY,19.674166774749757,118.80306034088134,7.537499713897705,2.4529340207379944,1.1475409836065502,,4.5130049689493426,34.437086092715234,34.7682119205298,7.6158940397351,95.08196721311475,74.09836065573771,,87.98586572438163,25.60706401766004,3,85.72206453107803,True,49.653064223027236,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
08301,2023,2041-2060,SSP2-4.5,ANOMALY,23.9333336353302,144.46988983154296,9.868333625793458,0.3139169863969319,-4.262295081967217,,-3.6513545347467655,69.5364238410596,49.66887417218543,26.821192052980134,60.32786885245902,3.9344262295081966,,16.607773851590107,48.675496688741724,3,26.956689644519106,True,39.987973871052674,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
08305,2023,2041-2060,SSP2-4.5,ANOMALY,20.527916657924653,161.61953830718994,8.883333539962768,2.370401808247153,2.527322404371584,,-3.9335756593251183,38.079470198675494,60.9271523178808,15.2317880794702,94.42622950819673,89.18032786885246,,14.487632508833922,38.079470198675494,3,66.03139662862769,True,49.260240770656374,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
08307,2023,2041-2060,SSP2-4.5,ANOMALY,22.87333297729492,134.417813873291,8.986667060852051,-0.3044428415798844,-1.3114754098360728,,-0.2571974743671485,60.264900662251655,42.384105960264904,18.211920529801326,41.31147540983606,22.950819672131146,,45.22968197879859,40.2869757174393,3,36.49732568692193,True,38.771115705232354,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
09018,2023,2041-2060,SSP2-4.5,ANOMALY,15.633333301544187,107.74117075602214,13.343333435058591,-0.6776141070352253,1.3934426229508183,,-0.4444110300812814,22.8476821192053,30.4635761589404,34.437086092715234,33.77049180327869,76.39344262295081,,42.75618374558304,29.24944812362031,3,50.97337272393751,True,37.93901796374719,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
