cod_ine,nombre,score_asequibilidad,asequibilidad_disponible,score_turismo,turismo_disponible,score_especulacion,especulacion_disponible,score_gentrificacion,gentrificacion_disponible,anio_base,horizonte_climatico,escenario_climatico,tipo_valor_climatico,score_riesgo_futuro,riesgo_futuro_elegible_origen,version_riesgo_futuro,riesgo_futuro_disponible,capas_actuales_disponibles,capas_ipr5_disponibles,elegible_ipr4_observado,elegible_ipr5_prospectivo,motivo_no_elegible_ipr5,anio_corte,fecha_turismo,tipo_producto
12040,Castellón de la Plana,82.29508196721312,True,62.29508196721312,True,72.24043715846994,True,44.69945355191257,True,2023,2041-2060,SSP2-4.5,ANOMALY,53.807209309195144,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
12084,Onda,97.04918032786884,True,11.475409836065571,True,87.43169398907105,True,24.262295081967213,True,2023,2041-2060,SSP2-4.5,ANOMALY,56.756703940940184,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
12126,Vall d'Uixó (la),97.37704918032787,True,21.147540983606557,True,33.98907103825137,True,31.69398907103825,True,2023,2041-2060,SSP2-4.5,ANOMALY,37.595532764826814,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
12135,Villarreal/Vila-real,96.72131147540983,True,26.0655737704918,True,43.278688524590166,True,30.382513661202186,True,2023,2041-2060,SSP2-4.5,ANOMALY,53.39247473734163,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
12138,Vinaròs,64.91803278688525,True,81.31147540983606,True,30.163934426229503,True,45.46448087431694,True,2023,2041-2060,SSP2-4.5,ANOMALY,51.58183863483757,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
13005,Alcázar de San Juan,97.70491803278688,True,19.34426229508197,True,41.4207650273224,True,25.573770491803277,True,2023,2041-2060,SSP2-4.5,ANOMALY,63.092948859348915,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
13034,Ciudad Real,86.88524590163935,True,31.639344262295083,True,31.366120218579237,True,39.45355191256831,True,2023,2041-2060,SSP2-4.5,ANOMALY,72.04495853590326,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
13071,Puertollano,100.0,True,7.540983606557377,True,52.56830601092897,True,35.84699453551912,True,2023,2041-2060,SSP2-4.5,ANOMALY,65.40036564567458,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
13082,Tomelloso,99.34426229508196,True,17.049180327868854,True,18.25136612021858,True,29.78142076502732,True,2023,2041-2060,SSP2-4.5,ANOMALY,55.32202586168865,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
13087,Valdepeñas,95.40983606557376,True,23.114754098360656,True,10.710382513661202,True,37.15846994535519,True,2023,2041-2060,SSP2-4.5,ANOMALY,66.7241230622627,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
14021,Córdoba,51.47540983606557,True,59.01639344262295,True,42.07650273224044,True,50.38251366120218,True,2023,2041-2060,SSP2-4.5,ANOMALY,60.58176945448157,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
14038,Lucena,80.98360655737704,True,26.393442622950825,True,57.704918032786885,True,52.34972677595628,True,2023,2041-2060,SSP2-4.5,ANOMALY,70.30778353172495,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
14056,Puente Génil,84.26229508196721,True,21.311475409836067,True,30.49180327868852,True,44.37158469945356,True,2023,2041-2060,SSP2-4.5,ANOMALY,66.95948447975157,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
15002,Ames,77.37704918032787,True,49.50819672131148,True,52.13114754098361,True,72.78688524590164,True,2023,2041-2060,SSP2-4.5,ANOMALY,33.055694278579956,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
15005,Arteixo,76.72131147540983,True,32.131147540983605,True,24.153005464480874,True,56.17486338797814,True,2023,2041-2060,SSP2-4.5,ANOMALY,28.067451997976,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
15019,Carballo,90.49180327868852,True,47.540983606557376,True,43.60655737704918,True,52.34972677595628,True,2023,2041-2060,SSP2-4.5,ANOMALY,34.259078003600706,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
15030,Coruña (A),28.19672131147541,True,74.91803278688525,True,60.21857923497268,True,66.99453551912568,True,2023,2041-2060,SSP2-4.5,ANOMALY,35.22051129781709,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
15031,Culleredo,50.49180327868852,True,32.131147540983605,True,50.05464480874317,True,72.56830601092896,True,2023,2041-2060,SSP2-4.5,ANOMALY,32.08771864541027,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
15036,Ferrol,91.47540983606558,True,61.47540983606557,True,50.710382513661195,True,45.79234972677596,True,2023,2041-2060,SSP2-4.5,ANOMALY,35.06944352267908,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
15054,Narón,88.85245901639344,True,22.459016393442624,True,24.153005464480874,True,45.79234972677596,True,2023,2041-2060,SSP2-4.5,ANOMALY,28.050973518501397,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
15058,Oleiros,79.67213114754098,True,63.77049180327869,True,28.52459016393443,True,52.13114754098361,True,2023,2041-2060,SSP2-4.5,ANOMALY,33.88898969698621,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
15073,Ribeira,81.9672131147541,True,77.37704918032787,True,45.79234972677596,True,61.53005464480875,True,2023,2041-2060,SSP2-4.5,ANOMALY,39.30085309225322,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
15078,Santiago de Compostela,41.63934426229508,True,66.0655737704918,True,48.30601092896175,True,58.36065573770492,True,2023,2041-2060,SSP2-4.5,ANOMALY,23.022288990003887,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
16078,Cuenca,72.1311475409836,True,47.21311475409835,True,26.88524590163934,True,32.56830601092896,True,2023,2041-2060,SSP2-4.5,ANOMALY,39.354980518888475,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
17023,Blanes,32.459016393442624,True,89.34426229508196,True,54.31693989071039,True,63.16939890710383,True,2023,2041-2060,SSP2-4.5,ANOMALY,34.94439600114525,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
17066,Figueres,69.8360655737705,True,70.1639344262295,True,43.497267759562845,True,10.92896174863388,True,2023,2041-2060,SSP2-4.5,ANOMALY,37.35714211729484,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
17079,Girona,42.950819672131146,True,74.75409836065573,True,26.885245901639347,True,37.15846994535519,True,2023,2041-2060,SSP2-4.5,ANOMALY,37.68738637510152,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
17095,Lloret de Mar,16.065573770491802,True,94.09836065573772,True,50.49180327868853,True,51.36612021857923,True,2023,2041-2060,SSP2-4.5,ANOMALY,30.595178167549193,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
17114,Olot,68.52459016393442,True,62.295081967213115,True,30.92896174863388,True,35.46448087431694,True,2023,2041-2060,SSP2-4.5,ANOMALY,33.366010501859364,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
17155,Salt,80.32786885245902,True,25.245901639344265,True,30.49180327868853,True,17.37704918032787,True,2023,2041-2060,SSP2-4.5,ANOMALY,32.25481362927181,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
18017,Almuñecar,6.557377049180328,True,90.98360655737704,True,19.562841530054644,True,62.295081967213115,True,2023,2041-2060,SSP2-4.5,ANOMALY,49.87558354141787,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
18087,Granada,30.81967213114754,True,87.21311475409837,True,35.62841530054644,True,61.857923497267755,True,2023,2041-2060,SSP2-4.5,ANOMALY,62.01370973073497,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
18140,Motril,52.459016393442624,True,66.88524590163935,True,65.02732240437159,True,50.05464480874317,True,2023,2041-2060,SSP2-4.5,ANOMALY,55.98578720915318,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
19046,Azuqueca de Henares,56.39344262295082,True,6.721311475409836,True,54.53551912568306,True,55.51912568306011,True,2023,2041-2060,SSP2-4.5,ANOMALY,43.26088372597981,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
19130,Guadalajara,62.950819672131146,True,13.934426229508196,True,84.04371584699454,True,42.295081967213115,True,2023,2041-2060,SSP2-4.5,ANOMALY,47.453238618904344,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
20030,Eibar,45.57377049180328,True,27.704918032786885,True,38.57923497267759,True,53.98907103825136,True,2023,2041-2060,SSP2-4.5,ANOMALY,31.359573404002152,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
20045,Irun,18.360655737704917,True,48.68852459016394,True,33.770491803278695,True,62.185792349726775,True,2023,2041-2060,SSP2-4.5,ANOMALY,31.32430280331334,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
20067,Errenteria,9.836065573770492,True,30.49180327868852,True,16.17486338797814,True,66.01092896174863,True,2023,2041-2060,SSP2-4.5,ANOMALY,30.524686581657942,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
20069,San Sebastián/Donostia,0.9836065573770492,True,82.29508196721312,True,24.37158469945355,True,62.185792349726775,True,2023,2041-2060,SSP2-4.5,ANOMALY,27.971234143024823,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
21041,Huelva,58.68852459016394,True,39.50819672131148,True,85.9016393442623,True,64.59016393442623,True,2023,2041-2060,SSP2-4.5,ANOMALY,57.043674543380874,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
21044,Lepe,35.40983606557377,True,61.63934426229508,True,16.721311475409838,True,47.10382513661202,True,2023,2041-2060,SSP2-4.5,ANOMALY,43.08848116382586,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
22125,Huesca,57.049180327868854,True,26.557377049180324,True,35.95628415300546,True,51.69398907103825,True,2023,2041-2060,SSP2-4.5,ANOMALY,48.4160524512416,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
23005,Andújar,85.90163934426229,True,20.327868852459016,True,32.56830601092896,True,53.770491803278695,True,2023,2041-2060,SSP2-4.5,ANOMALY,66.5193962664858,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
23050,Jaén,76.06557377049181,True,32.131147540983605,True,33.77049180327869,True,46.55737704918033,True,2023,2041-2060,SSP2-4.5,ANOMALY,76.33137288224673,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
23055,Linares,92.78688524590164,True,19.18032786885246,True,31.475409836065577,True,41.53005464480874,True,2023,2041-2060,SSP2-4.5,ANOMALY,74.48099630965639,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
23092,Úbeda,84.59016393442623,True,40.16393442622951,True,64.69945355191255,True,54.53551912568306,True,2023,2041-2060,SSP2-4.5,ANOMALY,79.55251485939061,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
24089,León,65.24590163934427,True,74.26229508196721,True,26.120218579234972,True,47.978142076502735,True,2023,2041-2060,SSP2-4.5,ANOMALY,37.26474350391982,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
24115,Ponferrada,89.50819672131148,True,40.16393442622951,True,34.75409836065574,True,38.251366120218584,True,2023,2041-2060,SSP2-4.5,ANOMALY,34.706113791583505,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
24142,San Andrés  del Rabanedo,83.60655737704919,True,19.01639344262295,True,46.99453551912568,True,39.23497267759563,True,2023,2041-2060,SSP2-4.5,ANOMALY,23.20100704092344,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
25120,Lleida,85.57377049180327,True,16.393442622950822,True,68.1967213114754,True,42.89617486338798,True,2023,2041-2060,SSP2-4.5,ANOMALY,45.60283237932215,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
26089,Logroño,57.377049180327866,True,66.22950819672131,True,46.99453551912568,True,53.00546448087432,True,2023,2041-2060,SSP2-4.5,ANOMALY,32.78506737540087,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
27028,Lugo,73.11475409836065,True,43.77049180327869,True,54.97267759562842,True,61.311475409836056,True,2023,2041-2060,SSP2-4.5,ANOMALY,44.36143935548972,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
28005,Alcalá de Henares,36.0655737704918,True,47.377049180327866,True,59.23497267759563,True,63.278688524590166,True,2023,2041-2060,SSP2-4.5,ANOMALY,55.16548184117955,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
28006,Alcobendas,21.639344262295083,True,52.131147540983605,True,42.185792349726775,True,52.13114754098361,True,2023,2041-2060,SSP2-4.5,ANOMALY,67.41847785570052,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
28007,Alcorcón,11.147540983606556,True,30.0,True,55.95628415300546,True,56.17486338797814,True,2023,2041-2060,SSP2-4.5,ANOMALY,64.3044140264003,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
28013,Aranjuez,49.50819672131148,True,35.40983606557377,True,81.31147540983606,True,33.98907103825137,True,2023,2041-2060,SSP2-4.5,ANOMALY,73.01996933814092,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
28014,Arganda del Rey,40.32786885245902,True,7.377049180327869,True,54.64480874316939,True,45.13661202185793,True,2023,2041-2060,SSP2-4.5,ANOMALY,54.69303115967632,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
28022,Boadilla del Monte,58.36065573770492,True,23.606557377049175,True,64.48087431693989,True,48.30601092896175,True,2023,2041-2060,SSP2-4.5,ANOMALY,61.990009896243535,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
28045,Colmenar Viejo,41.31147540983606,True,6.885245901639344,True,90.27322404371584,True,50.49180327868853,True,2023,2041-2060,SSP2-4.5,ANOMALY,57.81130488857038,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
28047,Collado Villalba,31.475409836065573,True,24.59016393442623,True,64.91803278688525,True,42.95081967213115,True,2023,2041-2060,SSP2-4.5,ANOMALY,49.71690400899523,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
28049,Coslada,21.9672131147541,True,42.950819672131146,True,47.540983606557376,True,55.40983606557378,True,2023,2041-2060,SSP2-4.5,ANOMALY,60.901017744058,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
28058,Fuenlabrada,26.885245901639344,True,11.967213114754095,True,25.683060109289617,True,46.88524590163934,True,2023,2041-2060,SSP2-4.5,ANOMALY,64.76204604547311,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
28061,Galapagar,48.52459016393443,True,33.442622950819676,True,31.256830601092897,True,47.43169398907103,True,2023,2041-2060,SSP2-4.5,ANOMALY,59.87146520029887,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
28065,Getafe,24.262295081967213,True,29.18032786885246,True,36.939890710382514,True,50.27322404371585,True,2023,2041-2060,SSP2-4.5,ANOMALY,60.70859175265299,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
28074,Leganés,18.0327868852459,True,21.475409836065573,True,36.28415300546448,True,44.37158469945354,True,2023,2041-2060,SSP2-4.5,ANOMALY,60.86716770635407,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
28079,Madrid,3.9344262295081966,True,79.34426229508196,True,41.530054644808736,True,47.540983606557376,True,2023,2041-2060,SSP2-4.5,ANOMALY,56.27941907426454,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
28080,Majadahonda,29.83606557377049,True,28.360655737704917,True,65.02732240437159,True,46.01092896174864,True,2023,2041-2060,SSP2-4.5,ANOMALY,59.85403047183688,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
28092,Móstoles,24.59016393442623,True,22.62295081967213,True,31.69398907103825,True,53.114754098360656,True,2023,2041-2060,SSP2-4.5,ANOMALY,63.57293163203365,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
28096,Navalcarnero,46.55737704918032,True,14.918032786885249,True,36.72131147540984,True,51.584699453551906,True,2023,2041-2060,SSP2-4.5,ANOMALY,76.43317772228856,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
28106,Parla,39.67213114754098,True,24.91803278688525,True,54.42622950819672,True,44.26229508196722,True,2023,2041-2060,SSP2-4.5,ANOMALY,66.34454681687883,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
28113,Pinto,30.16393442622951,True,16.885245901639344,True,29.398907103825135,True,42.84153005464481,True,2023,2041-2060,SSP2-4.5,ANOMALY,56.7711522774723,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
28115,Pozuelo de Alarcón,47.21311475409836,True,47.540983606557376,True,63.3879781420765,True,50.60109289617486,True,2023,2041-2060,SSP2-4.5,ANOMALY,58.99427286394782,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
28123,Rivas-Vaciamadrid,40.0,True,17.21311475409836,True,37.595628415300546,True,52.24043715846995,True,2023,2041-2060,SSP2-4.5,ANOMALY,61.59200853079466,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
28127,Rozas de Madrid (Las),41.967213114754095,True,33.9344262295082,True,29.836065573770497,True,37.486338797814206,True,2023,2041-2060,SSP2-4.5,ANOMALY,58.61899206650929,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
28130,San Fernando de Henares,22.950819672131143,True,6.229508196721311,True,24.91803278688525,True,40.87431693989071,True,2023,2041-2060,SSP2-4.5,ANOMALY,47.841949868154515,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
28134,San Sebastián de los Reyes,19.672131147540984,True,45.24590163934426,True,32.02185792349727,True,64.37158469945355,True,2023,2041-2060,SSP2-4.5,ANOMALY,67.13308625332618,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
28148,Torrejón de Ardoz,28.524590163934427,True,36.39344262295082,True,65.57377049180327,True,49.8360655737705,True,2023,2041-2060,SSP2-4.5,ANOMALY,57.63815476937175,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
28161,Valdemoro,43.60655737704918,True,14.918032786885243,True,52.56830601092897,True,49.94535519125683,True,2023,2041-2060,SSP2-4.5,ANOMALY,67.78951013530578,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
28181,Villaviciosa de Odón,60.98360655737705,True,45.24590163934427,True,20.87431693989071,True,68.30601092896175,True,2023,2041-2060,SSP2-4.5,ANOMALY,71.76511082475645,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
28903,Tres Cantos,34.09836065573771,True,18.524590163934427,True,64.37158469945355,True,39.07103825136612,True,2023,2041-2060,SSP2-4.5,ANOMALY,54.77360824404784,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
29007,Alhaurín de la Torre,37.377049180327866,True,67.04918032786885,True,56.721311475409834,True,54.42622950819672,True,2023,2041-2060,SSP2-4.5,ANOMALY,58.26822873608768,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
29015,Antequera,66.22950819672131,True,35.90163934426229,True,35.40983606557377,True,47.978142076502735,True,2023,2041-2060,SSP2-4.5,ANOMALY,52.3391100848719,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
29025,Benalmádena,3.278688524590164,True,97.8688524590164,True,68.08743169398906,True,55.84699453551912,True,2023,2041-2060,SSP2-4.5,ANOMALY,51.43590542316448,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
29051,Estepona,6.885245901639344,True,91.14754098360656,True,53.87978142076503,True,65.57377049180327,True,2023,2041-2060,SSP2-4.5,ANOMALY,55.93478427940987,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
29054,Fuengirola,1.9672131147540983,True,95.57377049180327,True,42.732240437158474,True,46.55737704918033,True,2023,2041-2060,SSP2-4.5,ANOMALY,47.903319109801,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
29067,Málaga,10.163934426229508,True,84.91803278688525,True,78.14207650273225,True,75.30054644808743,True,2023,2041-2060,SSP2-4.5,ANOMALY,65.83655865963507,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
29069,Marbella,1.3114754098360657,True,95.7377049180328,True,62.51366120218578,True,51.58469945355191,True,2023,2041-2060,SSP2-4.5,ANOMALY,52.52371882392371,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
29070,Mijas,5.245901639344262,True,93.44262295081968,True,48.30601092896175,True,71.8032786885246,True,2023,2041-2060,SSP2-4.5,ANOMALY,59.31318228486731,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
29082,Rincón de la Victoria,9.508196721311476,True,86.72131147540983,True,64.26229508196721,True,93.6065573770492,True,2023,2041-2060,SSP2-4.5,ANOMALY,73.25105039693028,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
29084,Ronda,56.721311475409834,True,67.54098360655738,True,24.48087431693989,True,52.89617486338798,True,2023,2041-2060,SSP2-4.5,ANOMALY,53.94057854981862,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
29094,Vélez Málaga,19.016393442622952,True,79.34426229508196,True,82.51366120218579,True,66.33879781420767,True,2023,2041-2060,SSP2-4.5,ANOMALY,52.18321029843588,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
29901,Torremolinos,3.60655737704918,True,95.57377049180327,True,72.56830601092896,True,58.79781420765027,True,2023,2041-2060,SSP2-4.5,ANOMALY,62.3927850898814,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
30003,Águilas,66.55737704918033,True,66.0655737704918,True,80.21857923497267,True,51.36612021857923,True,2023,2041-2060,SSP2-4.5,ANOMALY,64.69198949021239,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
30005,Alcantarilla,93.44262295081968,True,16.229508196721312,True,49.94535519125683,True,32.459016393442624,True,2023,2041-2060,SSP2-4.5,ANOMALY,67.05389801894826,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
30015,Caravaca de la Cruz,92.45901639344262,True,30.81967213114754,True,43.60655737704918,True,39.45355191256831,True,2023,2041-2060,SSP2-4.5,ANOMALY,65.22690172131212,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
30016,Cartagena,78.68852459016394,True,70.32786885245902,True,65.57377049180327,True,60.87431693989071,True,2023,2041-2060,SSP2-4.5,ANOMALY,72.07360585278599,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
30019,Cieza,88.19672131147541,True,11.311475409836063,True,15.081967213114751,True,51.69398907103825,True,2023,2041-2060,SSP2-4.5,ANOMALY,71.33743786395613,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
30022,Jumilla,96.3934426229508,True,13.60655737704918,True,79.01639344262294,True,30.27322404371585,True,2023,2041-2060,SSP2-4.5,ANOMALY,58.1899495648351,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
30024,Lorca,87.54098360655738,True,19.18032786885246,True,58.14207650273224,True,31.038251366120218,True,2023,2041-2060,SSP2-4.5,ANOMALY,66.05123182593046,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
30026,Mazarrón,42.622950819672134,True,70.65573770491804,True,32.021857923497265,True,67.43169398907104,True,2023,2041-2060,SSP2-4.5,ANOMALY,69.75685214802448,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
30027,Molina de Segura,90.1639344262295,True,14.918032786885249,True,81.09289617486338,True,38.0327868852459,True,2023,2041-2060,SSP2-4.5,ANOMALY,62.5032506455448,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
30030,Murcia,74.42622950819673,True,42.950819672131146,True,49.18032786885246,True,65.02732240437159,True,2023,2041-2060,SSP2-4.5,ANOMALY,79.87468406891489,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
30035,San Javier,47.540983606557376,True,88.36065573770492,True,60.21857923497268,True,57.486338797814206,True,2023,2041-2060,SSP2-4.5,ANOMALY,58.71338578508642,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
30037,Torre-Pacheco,86.22950819672131,True,76.0655737704918,True,77.1584699453552,True,50.1639344262295,True,2023,2041-2060,SSP2-4.5,ANOMALY,62.46808157757809,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
30039,Totana,88.52459016393442,True,8.524590163934427,True,30.601092896174865,True,22.950819672131143,True,2023,2041-2060,SSP2-4.5,ANOMALY,58.7757258534663,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
30043,Yecla,99.01639344262296,True,20.655737704918035,True,47.759562841530055,True,38.743169398907106,True,2023,2041-2060,SSP2-4.5,ANOMALY,66.81944272346054,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
31201,Pamplona/Iruña,26.229508196721312,True,73.60655737704919,True,37.158469945355186,True,61.63934426229507,True,2023,2041-2060,SSP2-4.5,ANOMALY,35.18306541610066,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
31232,Tudela,82.62295081967213,True,36.885245901639344,True,50.05464480874317,True,52.1311475409836,True,2023,2041-2060,SSP2-4.5,ANOMALY,45.763271471261575,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
32054,Ourense,59.01639344262295,True,61.14754098360656,True,24.04371584699454,True,49.50819672131147,True,2023,2041-2060,SSP2-4.5,ANOMALY,36.00730472949394,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
33004,Avilés,72.45901639344262,True,63.77049180327869,True,42.95081967213115,True,28.19672131147541,True,2023,2041-2060,SSP2-4.5,ANOMALY,22.858694071806138,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
