cod_ine,nombre,anio,asequibilidad_disponible,asequibilidad_observaciones,turismo_disponible,turismo_observaciones,especulacion_disponible,especulacion_observaciones,gentrificacion_disponible,gentrificacion_observaciones,capas_disponibles,elegible_indice_completo,estado_integracion
23092,Úbeda,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
24089,León,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
24115,Ponferrada,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
24142,San Andrés  del Rabanedo,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
25120,Lleida,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
26089,Logroño,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
27028,Lugo,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
28005,Alcalá de Henares,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
28006,Alcobendas,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
28007,Alcorcón,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
28013,Aranjuez,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
28014,Arganda del Rey,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
28022,Boadilla del Monte,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
28045,Colmenar Viejo,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
28047,Collado Villalba,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
28049,Coslada,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
28058,Fuenlabrada,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
28061,Galapagar,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
28065,Getafe,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
28074,Leganés,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
28079,Madrid,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
28080,Majadahonda,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
28092,Móstoles,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
28096,Navalcarnero,2017,False,0,False,0,False,0,False,0,0,False,sin_cobertura
28106,Parla,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
28113,Pinto,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
28115,Pozuelo de Alarcón,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
28123,Rivas-Vaciamadrid,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
28127,Rozas de Madrid (Las),2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
28130,San Fernando de Henares,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
28134,San Sebastián de los Reyes,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
28148,Torrejón de Ardoz,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
28161,Valdemoro,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
28181,Villaviciosa de Odón,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
28903,Tres Cantos,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
29007,Alhaurín de la Torre,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
29015,Antequera,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
29025,Benalmádena,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
29051,Estepona,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
29054,Fuengirola,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
29067,Málaga,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
29069,Marbella,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
29070,Mijas,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
29082,Rincón de la Victoria,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
29084,Ronda,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
29094,Vélez Málaga,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
29901,Torremolinos,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
30003,Águilas,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
30005,Alcantarilla,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
30015,Caravaca de la Cruz,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
30016,Cartagena,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
30019,Cieza,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
30022,Jumilla,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
30024,Lorca,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
30026,Mazarrón,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
30027,Molina de Segura,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
30030,Murcia,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
30035,San Javier,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
30037,Torre-Pacheco,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
30039,Totana,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
30043,Yecla,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
31201,Pamplona/Iruña,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
31232,Tudela,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
32054,Ourense,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
33004,Avilés,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
33024,Gijón,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
33031,Langreo,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
33037,Mieres,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
33044,Oviedo,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
33066,Siero,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
34120,Palencia,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
35002,Agüimes,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
35004,Arrecife,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
35006,Arucas,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
35011,Ingenio,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
35014,"Oliva, La",2017,False,0,False,0,False,0,False,0,0,False,sin_cobertura
35016,Palmas de Gran Canaria (Las),2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
35017,Puerto del Rosario,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
35019,San Bartolomé de Tirajana,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
35022,Santa Lucía de Tirajana,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
35026,Telde,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
36008,Cangas,2017,False,0,False,0,False,0,False,0,0,False,sin_cobertura
36026,Marín,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
36038,Pontevedra,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
36045,Redondela,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
36057,Vigo,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
36060,Vilagarcía de Arousa,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
37274,Salamanca,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
38001,Adeje,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
38006,Arona,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
38011,Candelaria,2017,False,0,False,0,False,0,False,0,0,False,sin_cobertura
38017,Granadilla de Abona,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
38023,San Cristóbal Laguna,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
38026,Orotava (La),2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
38028,Puerto de la Cruz,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
38031,Realejos (Los),2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
38038,Santa Cruz deTenerife,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
39016,Camargo,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
39020,Castro-Urdiales,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
39075,Santander,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
39087,Torrelavega,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
40194,Segovia,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
41004,Alcalá de Guadaíra,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
41021,Camas,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
41024,Carmona,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
41034,Coria del Río,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
41038,Dos Hermanas,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
41039,Écija,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
41053,Lebrija,2017,False,0,False,0,False,0,False,0,0,False,sin_cobertura
41059,Mairena del Aljarafe,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
41065,Morón de la Frontera,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
41069,Palacios y Villafranca (Los),2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
41081,Rinconada (La),2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
41091,Sevilla,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
41095,Utrera,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
42173,Soria,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
43038,Cambrils,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
43123,Reus,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
43148,Tarragona,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
43155,Tortosa,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
43163,Vendrell (El),2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
43905,Salou,2017,False,0,False,0,False,0,False,0,0,False,sin_cobertura
44216,Teruel,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
45081,Illescas,2017,False,0,False,0,False,0,False,0,0,False,sin_cobertura
45165,Talavera de la Reina,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
45168,Toledo,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
46005,Alaquàs,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
46017,Alzira,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
46021,Aldaia,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
46029,Algemesí,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
46078,Burjassot,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
46094,Catarroja,2017,False,0,False,0,False,0,False,0,0,False,sin_cobertura
46102,Quart de Poblet,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
46110,Xirivella,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
46131,Gandia,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
46145,Xàtiva,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
46159,Manises,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
46169,Mislata,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
46181,Oliva,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
46184,Ontinyent,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
46190,Paterna,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
46220,Sagunto/Sagunt,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
46235,Sueca,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
46244,Torrent,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
46250,Valencia,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
47186,Valladolid,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
48013,Barakaldo,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
48015,Basauri,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
48020,Bilbao,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
48027,Durango,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
48036,Galdakao,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
48044,Getxo,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
48054,Leioa,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
48078,Portugalete,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
48082,Santurtzi,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
48084,Sestao,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
49275,Zamora,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
50297,Zaragoza,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
51001,Ceuta,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
52001,Melilla,2017,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
01059,Vitoria,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
02003,Albacete,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
02009,Almansa,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
02037,Hellín,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
02081,Villarrobledo,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
03009,Alcoy/Alcoi,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
03014,Alicante/Alacant,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
03031,Benidorm,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
03047,Calpe/Calp,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
03050,"Campello, el",2018,False,0,False,0,False,0,False,0,0,False,sin_cobertura
03059,Crevillent,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
03063,Dénia,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
03065,Elche/Elx,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
03066,Elda,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
03082,Jávea/Xábia,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
03093,Novelda,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
03099,Orihuela,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
03104,Petrer,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
03121,Santa Pola,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
03122,San Vicente del Raspeig,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
03133,Torrevieja,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
03139,Villajoyosa/Vila Joiosa (La),2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
03140,Villena,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
04013,Almería,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
04066,Nijar,2018,False,0,False,0,False,0,False,0,0,False,sin_cobertura
04079,Roquetas de Mar,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
04902,Ejido (El),2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
05019,Ávila,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
06011,Almendralejo,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
06015,Badajoz,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
06044,Don Benito,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
06083,Mérida,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
06153,Villanueva de la Serena,2018,False,0,False,0,False,0,False,0,0,False,sin_cobertura
07011,Calvià,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
07015,Ciutadella de Menorca,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
07026,Eivissa,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
07027,Inca,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
07031,Llucmajor,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
07032,Mahón,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
07033,Manacor,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
07036,Marratxí,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
07040,Palma de Mallorca,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
07054,Santa Eulalia del Río,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
08015,Badalona,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
08019,Barcelona,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
08056,Castelldefels,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
08073,Cornellà de Llobregat,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
08077,Esplugues de Llobregat,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
08089,Gavà,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
08096,Granollers,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
08101,Hospitalet de Llobregat (L'),2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
08102,Igualada,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
08113,Manresa,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
08114,Martorell,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
08121,Mataró,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
08124,Mollet del Vallès,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
08125,Montcada i Reixac,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
08163,Pineda de Mar,2018,False,0,False,0,False,0,False,0,0,False,sin_cobertura
08169,Prat de Llobregat (El),2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
08172,Premià de Mar,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
08180,Ripollet,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
08184,Rubí,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
08187,Sabadell,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
08194,Sant Adrià de Besòs,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
08196,Sant Andreu de la Barca,2018,False,0,False,0,False,0,False,0,0,False,sin_cobertura
08200,Sant Boi de Llobregat,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
08205,Sant Cugat del Vallès,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
08211,Sant Feliu de Llobregat,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
08217,Sant Joan Despí,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
08231,Sant Pere de Ribes,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
08245,Santa Coloma Gramanet,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
08252,Barberà del Vallès,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
08260,Santa Perpètua de Mogoda,2018,False,0,False,0,False,0,False,0,0,False,sin_cobertura
08263,Sant Vicenç dels Horts,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
08266,Cerdanyola del Vallès,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
08270,Sitges,2018,False,0,False,0,False,0,False,0,0,False,sin_cobertura
08279,Terrassa,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
08298,Vic,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
08301,Viladecans,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
08305,Vilafranca del Penedès,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
08307,Vilanova i la Geltrú,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
09018,Aranda de Duero,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
09059,Burgos,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
09219,Miranda de Ebro,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
10037,Cáceres,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
10148,Plasencia,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
11004,Algeciras,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
11006,Arcos de la frontera,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
11012,Cádiz,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
11015,Chiclana de la Frontera,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
11020,Jerez de la Frontera,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
11022,Línea de la Concepción (La),2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
11027,Puerto de Santa María,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
11028,Puerto Real,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
11030,Rota,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
11031,San Fernando,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
11032,Sanlúcar de Barrameda,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
11033,San Roque,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
12009,Almazora/Almassora,2018,False,0,False,0,False,0,False,0,0,False,sin_cobertura
12027,Benicarló,2018,False,0,False,0,False,0,False,0,0,False,sin_cobertura
12032,Burriana,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
12040,Castellón de la Plana,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
12084,Onda,2018,False,0,False,0,False,0,False,0,0,False,sin_cobertura
12126,Vall d'Uixó (la),2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
12135,Villarreal/Vila-real,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
12138,Vinaròs,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
13005,Alcázar de San Juan,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
13034,Ciudad Real,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
13071,Puertollano,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
13082,Tomelloso,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
13087,Valdepeñas,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
14021,Córdoba,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
14038,Lucena,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
14056,Puente Génil,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
15002,Ames,2018,False,0,False,0,False,0,False,0,0,False,sin_cobertura
15005,Arteixo,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
15019,Carballo,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
15030,Coruña (A),2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
15031,Culleredo,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
15036,Ferrol,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
15054,Narón,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
15058,Oleiros,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
15073,Ribeira,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
15078,Santiago de Compostela,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
16078,Cuenca,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
17023,Blanes,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
17066,Figueres,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
17079,Girona,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
17095,Lloret de Mar,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
17114,Olot,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
17155,Salt,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
18017,Almuñecar,2018,False,0,False,0,False,0,False,0,0,False,sin_cobertura
18087,Granada,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
18140,Motril,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
19046,Azuqueca de Henares,2018,False,0,False,0,False,0,False,0,0,False,sin_cobertura
19130,Guadalajara,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
20030,Eibar,2018,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
20045,Irun,2018,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
20067,Errenteria,2018,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
20069,San Sebastián/Donostia,2018,True,1,False,0,False,0,False,0,1,False,historico_parcial_observado
21041,Huelva,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
21044,Lepe,2018,False,0,False,0,False,0,False,0,0,False,sin_cobertura
22125,Huesca,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
23005,Andújar,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
23050,Jaén,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
23055,Linares,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
23092,Úbeda,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
24089,León,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
24115,Ponferrada,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
24142,San Andrés  del Rabanedo,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
25120,Lleida,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
26089,Logroño,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
27028,Lugo,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
28005,Alcalá de Henares,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
28006,Alcobendas,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
28007,Alcorcón,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
28013,Aranjuez,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
28014,Arganda del Rey,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
28022,Boadilla del Monte,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
28045,Colmenar Viejo,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
28047,Collado Villalba,2018,True,1,False,0,False,0,True,1,2,False,historico_parcial_observado
