cod_ine,anio,tasa_rotacion,aceleracion_precio,desacoplamiento_precio_renta,percentil_tasa_rotacion,percentil_aceleracion_precio,percentil_desacoplamiento_precio_renta,score_presion_especulativa,metodo,version_metodologia
36057,2022,1.7506046724373323,0.0085912820543367,0.0035831691086598,4.590163934426229,57.377049180327866,74.42622950819673,45.46448087431694,media_percentiles_iguales,1.0
36060,2022,1.721121566031491,0.0058618527014535,-0.0083887026418967,3.6065573770491803,55.73770491803279,57.377049180327866,38.90710382513661,media_percentiles_iguales,1.0
37274,2022,2.2808552937235964,0.0467340748379556,0.0117349649239111,22.950819672131146,87.8688524590164,82.62295081967213,64.48087431693989,media_percentiles_iguales,1.0
38001,2022,6.840062691245615,0.0834190628778879,-0.0419062554230034,99.34426229508196,97.37704918032787,21.9672131147541,72.89617486338797,media_percentiles_iguales,1.0
38006,2022,4.5677817884121605,0.0809061129967875,-0.0589704845049403,92.78688524590164,97.04918032786885,9.836065573770492,66.55737704918033,media_percentiles_iguales,1.0
38011,2022,1.851460753255896,-0.0294984257976689,-0.0542487140401137,5.901639344262295,24.262295081967213,13.770491803278688,14.6448087431694,media_percentiles_iguales,1.0
38017,2022,2.9443254817987152,0.0126010469254429,-0.0451824213473197,57.704918032786885,60.65573770491803,20.65573770491803,46.33879781420765,media_percentiles_iguales,1.0
38023,2022,1.8543511120708271,-0.0270855525277049,-0.0418683700390534,6.229508196721311,27.21311475409836,22.295081967213115,18.579234972677593,media_percentiles_iguales,1.0
38026,2022,1.8687917391548348,0.0911232216332872,-0.0124482983750764,6.885245901639344,98.36065573770492,50.81967213114754,52.021857923497265,media_percentiles_iguales,1.0
38028,2022,3.3687857933490544,-0.0021176881819315,-0.0656872858329984,79.01639344262296,47.868852459016395,6.557377049180328,44.48087431693989,media_percentiles_iguales,1.0
38031,2022,3.2095079520009184,-0.0132770661992742,-0.0574799128124272,74.42622950819673,37.377049180327866,10.819672131147541,40.87431693989071,media_percentiles_iguales,1.0
38038,2022,1.9696174930831971,0.0031074861313074,-0.0090646909047085,10.163934426229508,52.131147540983605,56.721311475409834,39.67213114754099,media_percentiles_iguales,1.0
39016,2022,2.476757699012202,0.0313413010546963,0.0014549585263528,32.131147540983605,74.09836065573771,71.47540983606558,59.234972677595636,media_percentiles_iguales,1.0
39020,2022,2.856685604545091,-0.0092265900565255,-0.0060949360666422,52.459016393442624,41.63934426229508,60.65573770491803,51.58469945355191,media_percentiles_iguales,1.0
39075,2022,2.752470371599559,-0.0102107607985817,-0.0117434113431633,45.90163934426229,40.32786885245902,52.78688524590164,46.33879781420765,media_percentiles_iguales,1.0
39087,2022,2.3236576928861483,-0.0318077022945825,-0.051423343466212,25.24590163934426,22.62295081967213,15.737704918032787,21.202185792349727,media_percentiles_iguales,1.0
40194,2022,2.4349083895853423,0.0215395011642884,0.012074723175065,29.508196721311474,66.22950819672131,82.95081967213115,59.56284153005464,media_percentiles_iguales,1.0
41004,2022,3.0893912619584425,0.0312477345631709,-0.0073939839039998,68.19672131147541,73.44262295081967,58.36065573770492,66.66666666666667,media_percentiles_iguales,1.0
41021,2022,5.183882559828733,-0.0678070691483303,-0.0466122063676928,96.06557377049181,7.540983606557377,19.672131147540984,41.09289617486339,media_percentiles_iguales,1.0
41024,2022,2.3578541599743015,-0.014062384989904,-0.0487248471224431,25.901639344262296,36.721311475409834,18.360655737704917,26.99453551912568,media_percentiles_iguales,1.0
41034,2022,2.603567318757192,0.0222387320862884,0.0088018831010807,38.032786885245905,66.88524590163935,79.34426229508196,61.4207650273224,media_percentiles_iguales,1.0
41038,2022,3.4052453468697124,-0.0159496166639996,-0.0337964337264999,80.65573770491804,34.42622950819672,27.868852459016395,47.65027322404372,media_percentiles_iguales,1.0
41039,2022,2.4887604367373153,0.0191428829742421,-0.0090998769257486,32.459016393442624,64.26229508196721,56.39344262295082,51.03825136612022,media_percentiles_iguales,1.0
41053,2022,2.248792461794283,-0.0839515279136864,-0.0542985776414199,20.327868852459016,3.6065573770491803,13.442622950819672,12.459016393442624,media_percentiles_iguales,1.0
41059,2022,3.748593638130306,-0.0538532209721092,-0.0303800515135559,85.57377049180327,14.098360655737705,30.81967213114754,43.49726775956284,media_percentiles_iguales,1.0
41065,2022,1.7600359496704614,-0.0042224843289417,-0.0276581727463498,4.918032786885246,44.91803278688525,33.114754098360656,27.65027322404372,media_percentiles_iguales,1.0
41069,2022,1.7078488372093024,0.0278790053403994,-0.0158586013116721,3.278688524590164,70.81967213114754,45.90163934426229,40.0,media_percentiles_iguales,1.0
41081,2022,3.533966033966034,0.0167302351569136,-0.0050850529458099,82.62295081967213,62.622950819672134,62.295081967213115,69.18032786885246,media_percentiles_iguales,1.0
41091,2022,3.0474078553909214,-0.0198633255618143,-0.0296364480550717,64.91803278688525,30.81967213114754,31.475409836065573,42.404371584699454,media_percentiles_iguales,1.0
41095,2022,3.1654363873208857,0.0276875679290438,0.0076005776334062,72.45901639344262,70.1639344262295,78.36065573770492,73.66120218579235,media_percentiles_iguales,1.0
42173,2022,2.8125495167168437,0.0003846922253325,0.0034782686618657,50.16393442622951,50.49180327868852,74.09836065573771,58.251366120218584,media_percentiles_iguales,1.0
43038,2022,3.387640626477169,-0.0467582760496485,-0.0698185231633312,79.67213114754098,16.721311475409838,5.245901639344262,33.87978142076503,media_percentiles_iguales,1.0
43123,2022,3.0964823336713203,-0.0688551701422426,-0.0225708574495582,69.18032786885246,6.885245901639344,39.34426229508197,38.46994535519125,media_percentiles_iguales,1.0
43148,2022,3.0833333333333335,-0.0289812660043093,0.0221082244481372,67.8688524590164,24.59016393442623,89.8360655737705,60.76502732240437,media_percentiles_iguales,1.0
43155,2022,2.406634781723822,-0.0007560832854354,0.0310539300255856,28.19672131147541,49.50819672131148,94.75409836065573,57.486338797814206,media_percentiles_iguales,1.0
43163,2022,3.245018188842031,0.0028884787076921,0.0014978833943415,75.40983606557377,51.80327868852459,71.80327868852459,66.33879781420765,media_percentiles_iguales,1.0
43905,2022,3.981220061542366,0.0223352651088761,0.0017584582469627,87.8688524590164,67.21311475409836,72.45901639344262,75.84699453551913,media_percentiles_iguales,1.0
44216,2022,2.3127035830618894,0.0112443838184024,-0.0004492138596601,24.918032786885245,59.34426229508197,67.54098360655738,50.60109289617486,media_percentiles_iguales,1.0
45081,2022,4.198940073379536,0.030725793666722,-0.0283399437558649,90.49180327868852,72.78688524590164,32.459016393442624,65.24590163934427,media_percentiles_iguales,1.0
45165,2022,2.9355338279823404,-0.0721321607842185,-0.0707202452352236,57.049180327868854,6.229508196721311,4.590163934426229,22.62295081967213,media_percentiles_iguales,1.0
45168,2022,2.5828435972146773,0.0036083547852476,-0.0239557625061193,37.049180327868854,53.77049180327869,36.721311475409834,42.513661202185794,media_percentiles_iguales,1.0
46005,2022,2.4516129032258065,-0.0219429302166744,-0.0373150601401972,31.475409836065573,29.508196721311474,25.901639344262296,28.96174863387978,media_percentiles_iguales,1.0
46017,2022,3.1802693493428524,-0.0623722800532904,-0.0455379401910092,73.44262295081967,9.508196721311476,20.327868852459016,34.42622950819672,media_percentiles_iguales,1.0
46021,2022,2.930580573645559,-0.0183856118298264,-0.0067788657286618,56.39344262295082,31.80327868852459,59.67213114754098,49.289617486338805,media_percentiles_iguales,1.0
46029,2022,2.4112668041823744,-0.0413247786273183,-0.0885005769598903,28.852459016393443,18.0327868852459,1.639344262295082,16.174863387978142,media_percentiles_iguales,1.0
46078,2022,3.0404090934356067,-0.0111791876116127,-0.0069507730955831,64.59016393442623,39.67213114754098,59.01639344262295,54.42622950819672,media_percentiles_iguales,1.0
46094,2022,2.82235303604548,-0.027858409897062,-0.025788323202565,50.49180327868852,25.901639344262296,34.42622950819672,36.939890710382514,media_percentiles_iguales,1.0
46102,2022,3.7550884771953146,0.0337686630266966,0.0174354167649581,85.90163934426229,76.72131147540983,87.21311475409836,83.27868852459017,media_percentiles_iguales,1.0
46110,2022,3.206457345971564,-0.1252390757123391,-0.0334175338375359,74.09836065573771,0.32786885245901637,28.524590163934427,34.31693989071039,media_percentiles_iguales,1.0
