cod_ine,anio,component,value,layer_score,weight,contribution,raw_values,source_file,source_key,calculation_version,delta_component,delta_contribution
35002,2021,turismo,73.0072463768116,71.73913043478261,0.23529411764705882,17.178175618073315,"{""vut_por_1000_hab"": 6.759071795670456, ""vut_por_km2"": 2.7501837889104093}",data/processed/indicadores_turisticos.csv,35002/2021-08-01,historico-relativo-1.0,-3.8043478260869534,-0.8951406649616374
35002,2022,asequibilidad,48.55072463768116,48.55072463768116,0.35294117647058826,17.135549872122763,"{""ratio_asequibilidad"": 3.488404325228509}",data/processed/indicadores_asequibilidad.csv,35002/2022,historico-relativo-1.0,-6.159420289855078,-2.1739130434782616
35002,2022,especulacion,3.9855072463768115,12.801932367149758,0.23529411764705882,0.9377664109121909,"{""aceleracion_precio"": -0.0381879928918411, ""desacoplamiento_precio_renta"": -0.0745153176490716, ""tasa_rotacion"": 2.116254785938044}",data/processed/indicadores_especulativos.csv,35002/2022,historico-relativo-1.0,-31.15942028985507,-7.331628303495311
35002,2022,gentrificacion,37.86231884057971,45.41062801932367,0.17647058823529413,6.681585677749361,"{""brecha_precio_renta_3a"": -0.0455093434174753, ""log_cambio_renta_neta_media_persona_3a"": 0.1136631506374915, ""transformacion_hogares_ajustada_3a"": 0.034386671136009905}",data/processed/indicadores_gentrificacion.csv,35002/2022,historico-relativo-1.0,10.68840579710145,1.8861892583120206
35002,2022,turismo,72.10144927536231,71.19565217391305,0.23529411764705882,16.965046888320543,"{""vut_por_1000_hab"": 7.047743786447127, ""vut_por_km2"": 2.8642467110311176}",data/processed/indicadores_turisticos.csv,35002/2022-08-01,historico-relativo-1.0,-0.9057971014492807,-0.2131287297527713
35002,2023,asequibilidad,45.65217391304348,45.65217391304348,0.35294117647058826,16.11253196930946,"{""ratio_asequibilidad"": 3.386873210936729}",data/processed/indicadores_asequibilidad.csv,35002/2023,historico-relativo-1.0,-2.89855072463768,-1.0230179028133009
35002,2023,especulacion,37.13768115942029,41.42512077294686,0.23529411764705882,8.738277919863597,"{""aceleracion_precio"": 0.0595509823241371, ""desacoplamiento_precio_renta"": -0.0320281941700391, ""tasa_rotacion"": 1.6985729202923774}",data/processed/indicadores_especulativos.csv,35002/2023,historico-relativo-1.0,33.15217391304348,7.800511508951406
35002,2023,gentrificacion,44.38405797101449,47.70531400966183,0.17647058823529413,7.832480818414322,"{""brecha_precio_renta_3a"": -0.1014462506152344, ""log_cambio_renta_neta_media_persona_3a"": 0.2223711977639616, ""transformacion_hogares_ajustada_3a"": -0.11320843949372494}",data/processed/indicadores_gentrificacion.csv,35002/2023,historico-relativo-1.0,6.521739130434781,1.1508951406649617
35002,2023,turismo,73.55072463768116,71.37681159420289,0.23529411764705882,17.306052855924978,"{""vut_por_1000_hab"": 7.597340930674264, ""vut_por_km2"": 3.143067187326182}",data/processed/indicadores_turisticos.csv,35002/2023-08-01,historico-relativo-1.0,1.4492753623188435,0.3410059676044348
35004,2020,asequibilidad,60.507246376811594,60.507246376811594,0.35294117647058826,21.355498721227622,"{""ratio_asequibilidad"": 4.007913863383318}",data/processed/indicadores_asequibilidad.csv,35004/2020,historico-relativo-1.0,,
35004,2020,especulacion,34.23913043478261,42.028985507246375,0.23529411764705882,8.05626598465473,"{""aceleracion_precio"": -0.1071952022338051, ""desacoplamiento_precio_renta"": 0.0620658881739419, ""tasa_rotacion"": 1.527289948301038}",data/processed/indicadores_especulativos.csv,35004/2020,historico-relativo-1.0,,
35004,2020,gentrificacion,28.26086956521739,42.51207729468599,0.17647058823529413,4.987212276214834,"{""brecha_precio_renta_3a"": 0.1901750028672645, ""log_cambio_renta_neta_media_persona_3a"": 0.0432922332942511, ""transformacion_hogares_ajustada_3a"": -0.32914790068174904}",data/processed/indicadores_gentrificacion.csv,35004/2020,historico-relativo-1.0,,
35004,2020,turismo,83.33333333333333,81.52173913043478,0.23529411764705882,19.6078431372549,"{""vut_por_1000_hab"": 6.203109289194833, ""vut_por_km2"": 16.51879669340411}",data/processed/indicadores_turisticos.csv,35004/2020-08-01,historico-relativo-1.0,,
35004,2021,asequibilidad,59.05797101449275,59.05797101449275,0.35294117647058826,20.843989769820972,"{""ratio_asequibilidad"": 3.9833603831102624}",data/processed/indicadores_asequibilidad.csv,35004/2021,historico-relativo-1.0,-1.4492753623188435,-0.5115089514066504
35004,2021,especulacion,15.03623188405797,25.483091787439616,0.23529411764705882,3.537936913895993,"{""aceleracion_precio"": 0.0038078958534226, ""desacoplamiento_precio_renta"": -0.0061957150169338, ""tasa_rotacion"": 1.839062315008485}",data/processed/indicadores_especulativos.csv,35004/2021,historico-relativo-1.0,-19.20289855072464,-4.518329070758738
35004,2021,gentrificacion,66.30434782608695,56.03864734299517,0.17647058823529413,11.70076726342711,"{""brecha_precio_renta_3a"": 0.0850701604617624, ""log_cambio_renta_neta_media_persona_3a"": 0.0244297791188933, ""transformacion_hogares_ajustada_3a"": 0.45565284612018564}",data/processed/indicadores_gentrificacion.csv,35004/2021,historico-relativo-1.0,38.04347826086956,6.713554987212277
35004,2021,turismo,85.14492753623189,82.2463768115942,0.23529411764705882,20.034100596760446,"{""vut_por_1000_hab"": 6.2483526365567394, ""vut_por_km2"": 16.601184706837547}",data/processed/indicadores_turisticos.csv,35004/2021-08-01,historico-relativo-1.0,1.8115942028985614,0.42625745950554617
35004,2022,asequibilidad,51.44927536231884,51.44927536231884,0.35294117647058826,18.158567774936063,"{""ratio_asequibilidad"": 3.602060434056046}",data/processed/indicadores_asequibilidad.csv,35004/2022,historico-relativo-1.0,-7.608695652173907,-2.6854219948849085
35004,2022,especulacion,26.44927536231884,35.265700483091784,0.23529411764705882,6.223358908780903,"{""aceleracion_precio"": 0.0036027388475694, ""desacoplamiento_precio_renta"": -0.106781885911614, ""tasa_rotacion"": 2.849362642566794}",data/processed/indicadores_especulativos.csv,35004/2022,historico-relativo-1.0,11.41304347826087,2.6854219948849103
35004,2022,gentrificacion,23.18840579710145,38.28502415458937,0.17647058823529413,4.092071611253197,"{""brecha_precio_renta_3a"": -0.0787476717541182, ""log_cambio_renta_neta_media_persona_3a"": 0.0939202631997264, ""transformacion_hogares_ajustada_3a"": 0.6090848710756172}",data/processed/indicadores_gentrificacion.csv,35004/2022,historico-relativo-1.0,-43.1159420289855,-7.608695652173913
35004,2022,turismo,85.14492753623189,82.42753623188406,0.23529411764705882,20.034100596760446,"{""vut_por_1000_hab"": 6.792156862745098, ""vut_por_km2"": 17.8370049083391}",data/processed/indicadores_turisticos.csv,35004/2022-08-01,historico-relativo-1.0,0.0,0.0
35004,2023,asequibilidad,49.27536231884058,49.27536231884058,0.35294117647058826,17.391304347826086,"{""ratio_asequibilidad"": 3.4448637400317175}",data/processed/indicadores_asequibilidad.csv,35004/2023,historico-relativo-1.0,-2.173913043478265,-0.7672634271099774
35004,2023,especulacion,46.3768115942029,48.55072463768116,0.23529411764705882,10.912190963341859,"{""aceleracion_precio"": 0.0533162291600173, ""desacoplamiento_precio_renta"": -0.0484642317174786, ""tasa_rotacion"": 2.4034097636055094}",data/processed/indicadores_especulativos.csv,35004/2023,historico-relativo-1.0,19.92753623188406,4.688832054560955
35004,2023,gentrificacion,20.108695652173914,41.30434782608696,0.17647058823529413,3.548593350383632,"{""brecha_precio_renta_3a"": -0.1476658386557032, ""log_cambio_renta_neta_media_persona_3a"": 0.2217164717243358, ""transformacion_hogares_ajustada_3a"": -0.3456209163949101}",data/processed/indicadores_gentrificacion.csv,35004/2023,historico-relativo-1.0,-3.0797101449275353,-0.543478260869565
35004,2023,turismo,84.42028985507247,82.42753623188406,0.23529411764705882,19.863597612958227,"{""vut_por_1000_hab"": 7.543269675747386, ""vut_por_km2"": 20.143869284475333}",data/processed/indicadores_turisticos.csv,35004/2023-08-01,historico-relativo-1.0,-0.7246376811594217,-0.17050298380221918
35006,2020,asequibilidad,32.2463768115942,32.2463768115942,0.35294117647058826,11.381074168797955,"{""ratio_asequibilidad"": 3.105964803916847}",data/processed/indicadores_asequibilidad.csv,35006/2020,historico-relativo-1.0,,
35006,2020,especulacion,18.659420289855074,35.265700483091784,0.23529411764705882,4.390451832907076,"{""aceleracion_precio"": -0.0534440071929049, ""desacoplamiento_precio_renta"": 0.0121481082714409, ""tasa_rotacion"": 1.440922190201729}",data/processed/indicadores_especulativos.csv,35006/2020,historico-relativo-1.0,,
35006,2020,gentrificacion,97.82608695652173,73.18840579710145,0.17647058823529413,17.263427109974426,"{""brecha_precio_renta_3a"": 0.0328651272605755, ""log_cambio_renta_neta_media_persona_3a"": 0.125330487172798, ""transformacion_hogares_ajustada_3a"": 0.4981780346553701}",data/processed/indicadores_gentrificacion.csv,35006/2020,historico-relativo-1.0,,
35006,2020,turismo,64.4927536231884,63.58695652173913,0.23529411764705882,15.174765558397272,"{""vut_por_1000_hab"": 2.6608232900297386, ""vut_por_km2"": 3.106087450206618}",data/processed/indicadores_turisticos.csv,35006/2020-08-01,historico-relativo-1.0,,
35006,2021,asequibilidad,31.159420289855074,31.159420289855074,0.35294117647058826,10.997442455242968,"{""ratio_asequibilidad"": 3.132590780900749}",data/processed/indicadores_asequibilidad.csv,35006/2021,historico-relativo-1.0,-1.086956521739129,-0.38363171355498693
35006,2021,especulacion,26.44927536231884,34.05797101449275,0.23529411764705882,6.223358908780903,"{""aceleracion_precio"": 0.0172101048972592, ""desacoplamiento_precio_renta"": 0.0088967510966095, ""tasa_rotacion"": 1.8290889842968887}",data/processed/indicadores_especulativos.csv,35006/2021,historico-relativo-1.0,7.789855072463766,1.8329070758738268
35006,2021,gentrificacion,80.79710144927536,62.19806763285025,0.17647058823529413,14.258312020460359,"{""brecha_precio_renta_3a"": 0.0362951537969898, ""log_cambio_renta_neta_media_persona_3a"": 0.1181349187520317, ""transformacion_hogares_ajustada_3a"": 0.020610652707882537}",data/processed/indicadores_gentrificacion.csv,35006/2021,historico-relativo-1.0,-17.028985507246375,-3.0051150895140673
35006,2021,turismo,66.30434782608695,65.76086956521739,0.23529411764705882,15.601023017902813,"{""vut_por_1000_hab"": 2.802646944336318, ""vut_por_km2"": 3.288798476689359}",data/processed/indicadores_turisticos.csv,35006/2021-08-01,historico-relativo-1.0,1.8115942028985472,0.42625745950554084
35006,2022,asequibilidad,30.07246376811594,30.07246376811594,0.35294117647058826,10.61381074168798,"{""ratio_asequibilidad"": 3.062359407019611}",data/processed/indicadores_asequibilidad.csv,35006/2022,historico-relativo-1.0,-1.0869565217391326,-0.3836317135549887
35006,2022,especulacion,14.855072463768115,28.502415458937197,0.23529411764705882,3.495311167945439,"{""aceleracion_precio"": -0.0142242884381418, ""desacoplamiento_precio_renta"": -0.0236789412159532, ""tasa_rotacion"": 2.0172910662824206}",data/processed/indicadores_especulativos.csv,35006/2022,historico-relativo-1.0,-11.594202898550725,-2.728047740835464
35006,2022,gentrificacion,63.405797101449274,54.71014492753624,0.17647058823529413,11.189258312020462,"{""brecha_precio_renta_3a"": -0.0238657674939644, ""log_cambio_renta_neta_media_persona_3a"": 0.1305822247904234, ""transformacion_hogares_ajustada_3a"": -0.14425071807230327}",data/processed/indicadores_gentrificacion.csv,35006/2022,historico-relativo-1.0,-17.391304347826086,-3.069053708439897
35006,2022,turismo,62.31884057971015,62.31884057971014,0.23529411764705882,14.663256606990624,"{""vut_por_1000_hab"": 2.6844588078917875, ""vut_por_km2"": 3.1365392879537413}",data/processed/indicadores_turisticos.csv,35006/2022-08-01,historico-relativo-1.0,-3.9855072463768053,-0.9377664109121895
35006,2023,asequibilidad,30.07246376811594,30.07246376811594,0.35294117647058826,10.61381074168798,"{""ratio_asequibilidad"": 3.014838225981533}",data/processed/indicadores_asequibilidad.csv,35006/2023,historico-relativo-1.0,0.0,0.0
35006,2023,especulacion,36.231884057971016,41.06280193236715,0.23529411764705882,8.525149190110827,"{""aceleracion_precio"": 0.0184364156829899, ""desacoplamiento_precio_renta"": -0.0165652088725543, ""tasa_rotacion"": 1.9996471210962772}",data/processed/indicadores_especulativos.csv,35006/2023,historico-relativo-1.0,21.3768115942029,5.0298380221653884
35006,2023,gentrificacion,65.94202898550725,53.6231884057971,0.17647058823529413,11.63682864450128,"{""brecha_precio_renta_3a"": -0.0482946930012755, ""log_cambio_renta_neta_media_persona_3a"": 0.1756058481172036, ""transformacion_hogares_ajustada_3a"": 0.2568583319525797}",data/processed/indicadores_gentrificacion.csv,35006/2023,historico-relativo-1.0,2.536231884057976,0.4475703324808187
35006,2023,turismo,60.68840579710145,61.231884057971016,0.23529411764705882,14.279624893435635,"{""vut_por_1000_hab"": 2.7460428486308643, ""vut_por_km2"": 3.227894801195112}",data/processed/indicadores_turisticos.csv,35006/2023-08-01,historico-relativo-1.0,-1.6304347826086953,-0.3836317135549887
35011,2020,asequibilidad,30.797101449275363,30.797101449275363,0.35294117647058826,10.869565217391305,"{""ratio_asequibilidad"": 3.079286073842292}",data/processed/indicadores_asequibilidad.csv,35011/2020,historico-relativo-1.0,,
35011,2020,especulacion,51.268115942028984,51.086956521739125,0.23529411764705882,12.06308610400682,"{""aceleracion_precio"": -0.028309567817135, ""desacoplamiento_precio_renta"": 0.0435942158819026, ""tasa_rotacion"": 1.0301851451624522}",data/processed/indicadores_especulativos.csv,35011/2020,historico-relativo-1.0,,
35011,2020,gentrificacion,36.77536231884058,45.65217391304348,0.17647058823529413,6.489769820971867,"{""brecha_precio_renta_3a"": 0.081813184318668, ""log_cambio_renta_neta_media_persona_3a"": 0.0814673938360265, ""transformacion_hogares_ajustada_3a"": -0.028860731094928538}",data/processed/indicadores_gentrificacion.csv,35011/2020,historico-relativo-1.0,,
35011,2020,turismo,58.69565217391305,57.065217391304344,0.23529411764705882,13.81074168797954,"{""vut_por_1000_hab"": 2.524137060642393, ""vut_por_km2"": 2.0466570413065637}",data/processed/indicadores_turisticos.csv,35011/2020-08-01,historico-relativo-1.0,,
35011,2021,asequibilidad,26.08695652173913,26.08695652173913,0.35294117647058826,9.207161125319693,"{""ratio_asequibilidad"": 3.0112216339196323}",data/processed/indicadores_asequibilidad.csv,35011/2021,historico-relativo-1.0,-4.710144927536234,-1.6624040920716112
35011,2021,especulacion,2.536231884057971,11.352657004830917,0.23529411764705882,0.5967604433077579,"{""aceleracion_precio"": -0.0173309563132937, ""desacoplamiento_precio_renta"": -0.0229626840878545, ""tasa_rotacion"": 1.6641452344931922}",data/processed/indicadores_especulativos.csv,35011/2021,historico-relativo-1.0,-48.731884057971016,-11.466325660699061
35011,2021,gentrificacion,47.28260869565217,48.671497584541065,0.17647058823529413,8.343989769820972,"{""brecha_precio_renta_3a"": 0.0184281819463547, ""log_cambio_renta_neta_media_persona_3a"": 0.0897189674602321, ""transformacion_hogares_ajustada_3a"": 0.2394443323222999}",data/processed/indicadores_gentrificacion.csv,35011/2021,historico-relativo-1.0,10.507246376811594,1.8542199488491047
35011,2021,turismo,60.14492753623188,59.78260869565217,0.23529411764705882,14.151747655583971,"{""vut_por_1000_hab"": 2.634302380280365, ""vut_por_km2"": 2.148989893371892}",data/processed/indicadores_turisticos.csv,35011/2021-08-01,historico-relativo-1.0,1.4492753623188364,0.34100596760443125
35011,2022,asequibilidad,26.44927536231884,26.44927536231884,0.35294117647058826,9.335038363171355,"{""ratio_asequibilidad"": 2.965887836463573}",data/processed/indicadores_asequibilidad.csv,35011/2022,historico-relativo-1.0,0.36231884057971087,0.12787723785166172
35011,2022,especulacion,47.10144927536232,48.067632850241544,0.23529411764705882,11.082693947144076,"{""aceleracion_precio"": 0.0486575241761459, ""desacoplamiento_precio_renta"": -0.0162716246013421, ""tasa_rotacion"": 1.9739211872343492}",data/processed/indicadores_especulativos.csv,35011/2022,historico-relativo-1.0,44.56521739130435,10.485933503836318
35011,2022,gentrificacion,62.31884057971015,54.468599033816425,0.17647058823529413,10.997442455242968,"{""brecha_precio_renta_3a"": -0.016031302660944, ""log_cambio_renta_neta_media_persona_3a"": 0.1270165535316392, ""transformacion_hogares_ajustada_3a"": -0.24251712430800576}",data/processed/indicadores_gentrificacion.csv,35011/2022,historico-relativo-1.0,15.036231884057976,2.653452685421996
