cod_ine,anio,variable,valor_mediana_ensemble,valor_p25_ensemble,valor_p75_ensemble,n_modelos,escenario,fuente
01059,2051,duracion_max_ola_calor_dias,3.5833332198006764,1.4857144015175956,5.948809453419276,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2052,duracion_max_ola_calor_dias,7.583333219800677,7.032142809459141,10.802381004605975,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2053,duracion_max_ola_calor_dias,6.583333219800677,2.0214286872318814,9.925000020435878,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2054,duracion_max_ola_calor_dias,9.64047622680664,2.2714286872318814,11.18690480504717,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2055,duracion_max_ola_calor_dias,5.9928571837288995,2.9476190975734164,10.270238024847849,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2056,duracion_max_ola_calor_dias,3.2619046483721053,1.6976191316332137,7.415476254054479,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2057,duracion_max_ola_calor_dias,4.140476294926235,3.421428510120937,13.914285796029226,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2058,duracion_max_ola_calor_dias,5.040476254054478,2.7809524536132812,11.57499987738473,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2059,duracion_max_ola_calor_dias,5.426190580640521,4.520238058907645,10.209523814065115,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2060,duracion_max_ola_calor_dias,6.569047723497663,3.6119047233036587,11.58333328792027,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2061,duracion_max_ola_calor_dias,8.154761791229248,4.307142870766776,14.055952378681727,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2062,duracion_max_ola_calor_dias,5.640476226806641,3.508333308356149,8.734523841312953,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2063,duracion_max_ola_calor_dias,11.066666534968785,5.314285721097674,15.448809623718262,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2064,duracion_max_ola_calor_dias,4.040476254054478,1.6380952766963413,9.117857149669103,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2065,duracion_max_ola_calor_dias,7.659523827689035,2.80833329473223,18.49285704748971,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2066,duracion_max_ola_calor_dias,7.4928571837288995,4.415476151875088,9.494047573634557,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2067,duracion_max_ola_calor_dias,5.783333437783377,2.0464285782405307,11.150000095367432,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2068,duracion_max_ola_calor_dias,11.35476200921195,8.6369047164917,15.279761927468437,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2069,duracion_max_ola_calor_dias,7.583333219800677,6.302381004605975,8.603571449007307,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2070,duracion_max_ola_calor_dias,10.119047505514962,2.019047634942191,15.432142802647181,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2071,duracion_max_ola_calor_dias,5.045238222394671,2.7642856666019986,9.153571435383387,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2072,duracion_max_ola_calor_dias,10.54761893408639,4.697619131633213,13.04285717010498,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2073,duracion_max_ola_calor_dias,7.278571469443185,5.260714292526245,10.4928571837289,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2074,duracion_max_ola_calor_dias,4.783333369663784,2.508333376475743,11.173809562410627,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2075,duracion_max_ola_calor_dias,9.066666534968785,1.2083332879202706,11.971428632736206,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2076,duracion_max_ola_calor_dias,9.326190539768763,7.7785714353833875,13.449999809265137,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2077,duracion_max_ola_calor_dias,7.183333396911621,5.674999986376081,7.707142795835223,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2078,duracion_max_ola_calor_dias,9.902381079537529,2.160714251654489,17.415476185934885,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2079,duracion_max_ola_calor_dias,1.6595238276890345,0.9583332879202706,6.724999938692365,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2080,duracion_max_ola_calor_dias,10.711904798235212,5.153571435383388,14.602380956922259,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2081,duracion_max_ola_calor_dias,7.0666665349687845,5.878571510314941,8.590476274490356,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2082,duracion_max_ola_calor_dias,6.350000040871756,4.151190519332886,12.171428714479719,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2083,duracion_max_ola_calor_dias,13.254761968340192,9.754761900220599,16.165476185934885,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2084,duracion_max_ola_calor_dias,10.254761968340192,6.960714306150164,15.635714224406652,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2085,duracion_max_ola_calor_dias,14.640476294926234,12.835714340209961,20.091666289738246,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2086,duracion_max_ola_calor_dias,9.635714326586042,3.95476187978472,16.853571142469132,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2087,duracion_max_ola_calor_dias,8.22619036265782,5.21071423803057,13.558333396911621,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2088,duracion_max_ola_calor_dias,6.511904648372105,3.661904845918928,17.283333437783376,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2089,duracion_max_ola_calor_dias,10.92619058064052,5.582142932074411,16.520238092967443,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2090,duracion_max_ola_calor_dias,13.259523868560791,7.483333349227905,33.47619049889701,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2091,duracion_max_ola_calor_dias,11.709523677825928,7.710714306150164,23.558333362851826,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2092,duracion_max_ola_calor_dias,10.64047622680664,6.019047703061785,13.057142632348196,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2093,duracion_max_ola_calor_dias,8.583333219800677,5.686904805047171,14.653571367263794,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2094,duracion_max_ola_calor_dias,16.58333342415946,10.628571510314941,20.567857129233225,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2095,duracion_max_ola_calor_dias,14.583333219800677,10.25714295251029,25.914285387311665,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2096,duracion_max_ola_calor_dias,8.869047505514962,6.367857149669102,14.557142666407994,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2097,duracion_max_ola_calor_dias,12.761904648372106,4.594047682625907,16.30714283670698,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2098,duracion_max_ola_calor_dias,6.830952508108957,0.21071423803056988,17.326190403529576,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2099,duracion_max_ola_calor_dias,11.350000040871757,7.985714401517596,18.414285387311665,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2100,duracion_max_ola_calor_dias,9.81785716329302,6.889285819871085,13.16369046483721,10,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2015,grados_dia_refrigeracion,9.209785870143346,3.7303712708609447,11.498547281537736,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2016,grados_dia_refrigeracion,29.96226760319301,8.429191044398717,32.34709051677159,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2017,grados_dia_refrigeracion,20.54663222176688,8.276321343013219,39.70266015189034,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2018,grados_dia_refrigeracion,17.23463807787214,7.711514745439802,31.450841903686523,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2019,grados_dia_refrigeracion,27.962187358311244,15.32747118813651,44.45089217594692,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2020,grados_dia_refrigeracion,38.120196206229075,20.59756163188389,57.21477154323033,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2021,grados_dia_refrigeracion,19.37201009477888,13.46201569693429,34.166391372680664,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2022,grados_dia_refrigeracion,32.28043678828648,15.038864067622594,41.0683092389788,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2023,grados_dia_refrigeracion,27.572371891566686,8.484702723366873,43.328399658203125,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2024,grados_dia_refrigeracion,27.932080950055802,9.312017236437116,42.50769165584019,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2025,grados_dia_refrigeracion,39.952448163713726,27.96745456968035,46.54647323063442,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2026,grados_dia_refrigeracion,32.8631534576416,15.087189538138254,46.44374465942383,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2027,grados_dia_refrigeracion,45.23190907069615,36.49017926624843,53.68100329807827,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2028,grados_dia_refrigeracion,46.062865665980745,28.133726937430247,56.94169821058001,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2029,grados_dia_refrigeracion,37.86407116481236,15.158886977604457,49.63892868586949,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2030,grados_dia_refrigeracion,32.46119063241141,3.1927540642874583,57.85563945770264,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2031,grados_dia_refrigeracion,37.25199454171317,7.208463736942836,57.0138383592878,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2032,grados_dia_refrigeracion,40.931709562029155,13.486601761409215,55.34975624084473,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2033,grados_dia_refrigeracion,35.999517168317524,20.197703633989605,47.731367111206055,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2034,grados_dia_refrigeracion,31.257421221051896,20.181653022766113,42.492732184273855,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2035,grados_dia_refrigeracion,34.63535526820591,27.63807889393398,49.798978260585244,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2036,grados_dia_refrigeracion,21.75984505244664,11.10892575127738,64.76012093680245,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2037,grados_dia_refrigeracion,32.78521129063198,29.616373470851354,37.365170751299175,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2038,grados_dia_refrigeracion,35.33802277701242,22.859095028468538,39.84402602059501,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2039,grados_dia_refrigeracion,43.37233134678432,32.75659193311419,50.78309631347656,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2040,grados_dia_refrigeracion,34.14108494349888,20.949387345995223,62.865899903433665,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2041,grados_dia_refrigeracion,52.394781657627654,32.23570203781128,90.29681314740863,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2042,grados_dia_refrigeracion,42.80230222429548,32.90625483649117,54.86605412619454,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2043,grados_dia_refrigeracion,50.213413783482146,38.54466792515346,80.36666434151786,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2044,grados_dia_refrigeracion,41.4167412349156,36.5257534299578,58.28656114850725,11,ssp245,AEMET/OECC AdapteCCa CMIP6
