AREF;CCAANOM;PROVINCIA;CODINE;MUNINENOMBRE;NUM_SUJETOS_PASIVOS;INMUEBLES;SP_U_1I_FIS_NA;SP_U_1I_FIS_EX;SP_U_1I_SOCIEDADES;SP_U_1I_ENTIDADES_SINAL;SP_U_1I_ENTIDADES_SINPJ;SP_U_1I_ENTIDADES_EXT;SP_U_1I_AAPP;SP_U_1I_ENTIDADES_NDEF;SP_U_1I_OTROS;SP_U_5I_FIS_NA;SP_U_5I_FIS_EX;SP_U_5I_SOCIEDADES;SP_U_5I_ENTIDADES_SINAL;SP_U_5I_ENTIDADES_SINPJ;SP_U_5I_ENTIDADES_EXT;SP_U_5I_AAPP;SP_U_5I_ENTIDADES_NDEF;SP_U_5I_OTROS;SP_U_10I_FIS_NA;SP_U_10I_FIS_EX;SP_U_10I_SOCIEDADES;SP_U_10I_ENTIDADES_SINAL;SP_U_10I_ENTIDADES_SINPJ;SP_U_10I_ENTIDADES_EXT;SP_U_10I_AAPP;SP_U_10I_ENTIDADES_NDEF;SP_U_10I_OTROS;SP_U_25I_FIS_NA;SP_U_25I_FIS_EX;SP_U_25I_SOCIEDADES;SP_U_25I_ENTIDADES_SINAL;SP_U_25I_ENTIDADES_SINPJ;SP_U_25I_ENTIDADES_EXT;SP_U_25I_AAPP;SP_U_25I_ENTIDADES_NDEF;SP_U_25I_OTROS;SP_U_100I_FIS_NA;SP_U_100I_FIS_EX;SP_U_100I_SOCIEDADES;SP_U_100I_ENTIDADES_SINAL;SP_U_100I_ENTIDADES_SINPJ;SP_U_100I_ENTIDADES_EXT;SP_U_100I_AAPP;SP_U_100I_ENTIDADES_NDEF;SP_U_100I_OTROS;SP_U_MAS100_FIS_NA;SP_U_MAS100_FIS_EX;SP_U_MAS100_SOCIEDADES;SP_U_MAS100_ENTIDADES_SINAL;SP_U_MAS100_ENTIDADES_SINPJ;SP_U_MAS100_ENTIDADES_EXT;SP_U_MAS100_AAPP;SP_U_MAS100_ENTIDADES_NDEF;SP_U_MAS100_OTROS;I_U_1I_FIS_NA;I_U_1I_FIS_EX;I_U_1I_SOCIEDADES;I_U_1I_ENTIDADES_SINAL;I_U_1I_ENTIDADES_SINPJ;I_U_1I_ENTIDADES_EXT;I_U_1I_AAPP;I_U_1I_ENTIDADES_NDEF;I_U_1I_OTROS;I_U_5I_FIS_NA;I_U_5I_FIS_EX;I_U_5I_SOCIEDADES;I_U_5I_ENTIDADES_SINAL;I_U_5I_ENTIDADES_SINPJ;I_U_5I_ENTIDADES_EXT;I_U_5I_AAPP;I_U_5I_ENTIDADES_NDEF;I_U_5I_OTROS;I_U_10I_FIS_NA;I_U_10I_FIS_EX;I_U_10I_SOCIEDADES;I_U_10I_ENTIDADES_SINAL;I_U_10I_ENTIDADES_SINPJ;I_U_10I_ENTIDADES_EXT;I_U_10I_AAPP;I_U_10I_ENTIDADES_NDEF;I_U_10I_OTROS;I_U_25I_FIS_NA;I_U_25I_FIS_EX;I_U_25I_SOCIEDADES;I_U_25I_ENTIDADES_SINAL;I_U_25I_ENTIDADES_SINPJ;I_U_25I_ENTIDADES_EXT;I_U_25I_AAPP;I_U_25I_ENTIDADES_NDEF;I_U_25I_OTROS;I_U_100I_FIS_NA;I_U_100I_FIS_EX;I_U_100I_SOCIEDADES;I_U_100I_ENTIDADES_SINAL;I_U_100I_ENTIDADES_SINPJ;I_U_100I_ENTIDADES_EXT;I_U_100I_AAPP;I_U_100I_ENTIDADES_NDEF;I_U_100I_OTROS;I_U_MAS100_FIS_NA;I_U_MAS100_FIS_EX;I_U_MAS100_SOCIEDADES;I_U_MAS100_ENTIDADES_SINAL;I_U_MAS100_ENTIDADES_SINPJ;I_U_MAS100_ENTIDADES_EXT;I_U_MAS100_AAPP;I_U_MAS100_ENTIDADES_NDEF;I_U_MAS100_OTROS
2025;Andalucía;Almería;4001;Abla;895;1057;737;20;9;1;1;0;2;0;12;103;0;2;0;1;0;1;0;2;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;737;20;9;1;1;0;2;0;12;218;0;5;0;2;0;2;0;4;8;0;0;0;0;0;10;0;0;0;0;15;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Andalucía;Almería;4002;Abrucena;793;896;691;8;11;2;0;0;0;0;2;71;1;4;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;691;8;11;2;0;0;0;0;2;154;2;8;0;0;0;3;0;5;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Andalucía;Almería;4003;Adra;9743;11832;7778;463;125;4;0;0;3;1;60;1199;20;59;0;0;0;0;0;1;12;1;8;1;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;7778;463;125;4;0;0;3;1;60;2724;42;175;0;0;0;0;0;2;78;6;54;6;0;0;0;0;10;0;0;33;0;0;0;0;0;0;0;0;56;0;0;0;83;0;0;0;0;129;0;0;0;0;0;0
2025;Andalucía;Almería;4004;Albánchez;332;366;251;33;1;1;0;0;2;0;13;28;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;251;33;1;1;0;0;2;0;13;59;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Andalucía;Almería;4005;Alboloduy;415;491;335;3;2;1;0;0;0;0;12;59;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;335;3;2;1;0;0;0;0;12;127;0;2;0;0;0;5;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Andalucía;Almería;4006;Albox;5260;6821;3151;965;84;1;0;0;2;0;121;822;40;36;3;0;1;0;0;4;12;0;8;0;0;0;1;0;1;0;0;3;0;0;0;1;0;1;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3151;965;84;1;0;0;2;0;121;1936;87;100;6;0;2;0;0;8;86;0;66;0;0;0;9;0;9;0;0;58;0;0;0;14;0;21;0;0;59;0;0;0;36;0;0;0;0;0;0;0;0;0;0;0
2025;Andalucía;Almería;4007;Alcolea;443;615;393;5;3;0;0;0;1;0;7;32;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;393;5;3;0;0;0;1;0;7;68;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136;0;0
2025;Andalucía;Almería;4008;Alcóntar;306;344;250;14;3;0;0;0;1;0;10;24;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;14;3;0;0;0;1;0;10;51;2;0;0;0;0;4;0;3;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Andalucía;Almería;4009;Alcudia de Monteagud;130;148;103;7;2;0;0;0;0;0;3;14;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103;7;2;0;0;0;0;0;3;31;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Andalucía;Almería;4010;Alhabia;327;383;286;3;3;0;0;0;0;0;3;29;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286;3;3;0;0;0;0;0;3;64;0;0;0;0;0;0;0;5;0;0;0;0;0;0;7;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Andalucía;Almería;4011;Alhama de Almería;1878;2356;1435;74;33;0;0;0;1;0;38;268;3;11;0;1;0;0;1;4;3;0;1;0;0;0;2;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1435;74;33;0;0;0;1;0;38;635;6;33;0;2;0;0;4;9;20;0;6;0;0;0;14;0;0;0;0;20;0;0;0;12;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Andalucía;Almería;4012;Alicún;106;124;79;8;1;0;0;1;0;0;2;14;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;8;1;0;0;1;0;0;2;31;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Andalucía;Almería;4013;Almería;80619;100641;64907;2897;903;31;54;6;18;6;369;10462;214;360;15;3;0;4;4;26;156;2;79;2;1;0;0;1;2;27;0;40;1;1;0;1;1;0;1;0;17;0;0;0;2;1;0;0;0;2;0;0;0;2;0;1;64907;2897;903;31;54;6;18;6;369;23739;477;1012;35;7;0;12;11;58;1108;14;603;12;10;0;0;9;13;384;0;638;25;17;0;14;11;0;29;0;788;0;0;0;87;26;0;0;0;328;0;0;0;1849;0;134
2025;Andalucía;Almería;4014;Almócita;114;125;104;1;0;0;0;0;0;0;0;8;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104;1;0;0;0;0;0;0;0;16;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Andalucía;Almería;4015;Alsodux;83;95;72;2;1;0;0;0;0;0;2;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;2;1;0;0;0;0;0;2;10;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Andalucía;Almería;4016;Antas;1151;1347;863;116;29;2;0;0;0;0;15;108;8;6;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;863;116;29;2;0;0;0;0;15;244;22;15;0;0;0;0;0;0;0;0;20;0;0;0;8;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Andalucía;Almería;4017;Arboleas;2389;2696;686;1479;28;0;0;2;2;0;30;128;14;10;0;0;0;0;0;1;2;0;0;0;0;0;0;0;1;0;0;4;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;686;1479;28;0;0;2;2;0;30;291;31;28;0;0;0;0;0;2;13;0;0;0;0;0;0;0;9;0;0;54;0;0;0;11;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0
2025;Andalucía;Almería;4018;Armuña de Almanzora;263;304;213;14;4;0;0;0;0;0;7;19;0;3;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;213;14;4;0;0;0;0;0;7;40;0;9;0;0;0;3;0;0;0;0;7;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Andalucía;Almería;4019;Bacares;276;322;225;1;2;0;0;0;1;0;12;33;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;225;1;2;0;0;0;1;0;12;72;0;0;0;0;0;0;0;3;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Andalucía;Almería;4020;Bayárcal;205;211;193;0;1;0;0;0;1;0;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;193;0;1;0;0;0;1;0;4;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Andalucía;Almería;4021;Bayarque;172;201;140;9;2;0;0;0;0;0;1;18;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140;9;2;0;0;0;0;0;1;39;0;0;0;0;0;3;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Andalucía;Almería;4022;Bédar;563;618;206;286;10;0;0;0;1;0;15;33;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;206;286;10;0;0;0;1;0;15;73;21;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Andalucía;Almería;4023;Beires;133;149;115;2;0;0;0;0;0;1;3;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115;2;0;0;0;0;0;1;3;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Andalucía;Almería;4024;Benahadux;1876;2126;1622;52;33;1;1;0;2;1;8;137;5;9;0;0;0;0;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1622;52;33;1;1;0;2;1;8;313;10;25;0;0;0;0;0;2;13;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Andalucía;Almería;4026;Benitagla;94;110;64;8;1;0;0;0;1;0;8;10;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;8;1;0;0;0;1;0;8;23;3;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Andalucía;Almería;4027;Benizalón;120;135;96;6;1;1;0;0;1;0;1;12;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;6;1;1;0;0;1;0;1;25;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Andalucía;Almería;4028;Bentarique;160;185;136;2;1;0;0;0;0;0;2;17;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136;2;1;0;0;0;0;0;2;36;0;0;0;0;0;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Andalucía;Almería;4029;Berja;4662;5580;3694;303;65;3;0;0;0;2;76;444;27;22;1;0;0;1;0;3;1;0;10;0;0;0;0;0;1;0;0;4;0;0;0;1;0;0;0;0;2;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;3694;303;65;3;0;0;0;2;76;981;57;55;2;0;0;3;0;8;6;0;76;0;0;0;0;0;7;0;0;63;0;0;0;22;0;0;0;0;83;0;0;0;48;0;26;0;0;0;0;0;0;0;0;0
2025;Andalucía;Almería;4030;Canjáyar;755;884;624;21;5;1;1;0;1;0;2;95;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;624;21;5;1;1;0;1;0;2;194;0;4;2;0;0;0;0;2;0;0;9;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Andalucía;Almería;4031;Cantoria;1931;2400;1156;390;32;2;1;0;1;0;60;254;14;5;0;0;0;1;0;4;2;1;2;0;0;0;1;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1156;390;32;2;1;0;1;0;60;579;30;18;0;0;0;3;0;11;14;7;14;0;0;0;7;0;15;15;0;0;0;0;0;0;0;14;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0
2025;Andalucía;Almería;4032;Carboneras;4657;6091;3468;303;97;1;0;3;1;0;48;607;29;53;0;0;1;1;0;5;18;0;7;0;0;0;0;0;0;3;0;7;0;0;0;2;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3468;303;97;1;0;3;1;0;48;1422;62;150;0;0;2;2;0;11;132;0;50;0;0;0;0;0;0;34;0;132;0;0;0;48;0;22;0;0;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Andalucía;Almería;4033;Castro de Filabres;120;135;100;1;1;0;0;0;1;0;3;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;1;1;0;0;0;1;0;3;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Andalucía;Almería;4034;Cóbdar;152;186;112;12;1;1;0;0;0;0;3;20;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;112;12;1;1;0;0;0;0;3;48;2;0;0;0;0;5;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Andalucía;Almería;4035;Cuevas del Almanzora;7944;10349;4572;1708;223;4;0;9;3;1;201;924;93;121;1;1;0;1;0;15;22;2;21;0;0;0;0;0;1;4;0;10;0;0;0;1;0;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;4572;1708;223;4;0;9;3;1;201;2196;208;335;3;2;0;4;0;32;156;13;149;0;0;0;0;0;10;48;0;153;0;0;0;18;0;0;0;0;148;0;0;0;0;0;39;0;0;0;0;0;0;114;0;0
2025;Andalucía;Almería;4036;Chercos;180;200;150;7;2;0;0;0;0;0;3;14;1;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;7;2;0;0;0;0;0;3;28;3;0;0;0;0;5;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Andalucía;Almería;4037;Chirivel;925;1083;724;50;8;1;0;0;1;0;23;112;0;1;0;0;0;2;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;724;50;8;1;0;0;1;0;23;249;0;3;0;0;0;6;0;2;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Andalucía;Almería;4038;Dalías;1817;2104;1561;33;23;3;0;0;1;0;17;163;1;9;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1561;33;23;3;0;0;1;0;17;359;2;21;5;0;0;5;0;0;0;0;6;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Andalucía;Almería;4041;Enix;583;622;444;85;11;0;0;0;0;0;14;22;4;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;444;85;11;0;0;0;0;0;14;46;9;0;0;0;0;2;0;2;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Andalucía;Almería;4043;Felix;640;719;526;31;9;1;0;0;0;0;12;53;3;3;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;526;31;9;1;0;0;0;0;12;116;7;7;0;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Andalucía;Almería;4044;Fines;891;1166;697;29;21;0;0;0;0;0;11;120;1;3;0;0;0;2;0;1;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;697;29;21;0;0;0;0;0;11;266;2;6;0;0;0;5;0;3;0;0;16;0;0;0;0;0;0;0;0;12;0;0;0;12;0;0;0;0;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Andalucía;Almería;4045;Fiñana;1293;1519;1064;29;16;2;0;0;3;0;14;157;0;4;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1064;29;16;2;0;0;3;0;14;337;0;12;0;0;0;0;0;0;8;0;6;0;0;0;0;0;10;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Andalucía;Almería;4046;Fondón;1232;1451;1071;27;32;1;1;0;1;1;21;62;0;7;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1071;27;32;1;1;0;1;1;21;132;0;14;0;0;0;4;0;4;0;0;6;0;0;0;0;0;0;0;0;40;0;0;0;13;0;0;0;0;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Andalucía;Almería;4047;Gádor;1358;1616;1075;78;27;1;0;0;0;0;21;130;6;8;1;1;0;1;0;1;3;0;0;0;0;0;2;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1075;78;27;1;0;0;0;0;21;283;13;23;2;2;0;2;0;5;21;0;0;0;0;0;15;0;10;0;0;17;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Andalucía;Almería;4048;Gallardos (Los);1263;1406;662;470;14;1;0;1;0;0;17;84;7;4;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;662;470;14;1;0;1;0;0;17;184;14;10;0;0;0;0;0;4;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Andalucía;Almería;4049;Garrucha;5907;7188;4597;439;176;2;1;2;1;2;75;510;16;47;2;1;0;0;0;4;12;0;5;0;0;0;1;0;1;2;0;7;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;4597;439;176;2;1;2;1;2;75;1182;34;139;5;5;0;0;0;8;83;0;32;0;0;0;7;0;6;24;0;119;0;0;0;0;0;0;0;0;64;0;0;0;81;0;0;0;0;104;0;0;0;0;0;0
2025;Andalucía;Almería;4050;Gérgal;705;884;553;31;8;1;0;0;0;0;9;93;2;4;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;553;31;8;1;0;0;0;0;9;220;4;14;2;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;18;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Andalucía;Almería;4051;Huécija;278;305;240;8;0;0;0;0;0;0;4;23;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;240;8;0;0;0;0;0;0;4;46;2;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Andalucía;Almería;4052;Huércal de Almería;6618;7132;6106;135;76;3;0;0;1;2;22;230;3;21;1;0;0;0;1;2;1;0;4;0;1;0;1;0;1;0;0;5;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;6106;135;76;3;0;0;1;2;22;492;6;49;2;0;0;0;2;4;6;0;30;0;6;0;7;0;8;0;0;87;0;0;0;20;0;0;0;0;0;0;0;0;68;0;0;0;0;0;0;0;0;0;0;0
2025;Andalucía;Almería;4053;Huércal-Overa;6728;8456;4929;675;70;5;3;1;1;0;88;850;32;36;0;1;0;1;0;1;18;0;3;0;0;0;0;0;0;3;0;5;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;4929;675;70;5;3;1;1;0;88;1969;69;105;0;2;0;4;0;4;122;0;18;0;0;0;0;0;0;34;0;93;12;0;0;13;0;18;0;0;59;0;0;0;29;0;0;0;0;0;0;0;0;133;0;0
